equipment_id,date,temperature_c_mean,pressure_psi_mean,vibration_mm_s_mean,vibration_mm_s_max,flow_rate_mean,energy_kwh_sum,operating_hours_sum
EQ-0001,2022-10-22,67.41499999999999,908.8,2.371,2.39,90.31,2407.1,24.0
EQ-0001,2022-10-23,64.345,908.75,2.2424999999999997,2.306,92.185,2361.8999999999996,24.0
EQ-0001,2022-10-24,63.885000000000005,899.2,2.2455,2.382,90.66999999999999,2368.8,24.0
EQ-0001,2022-10-25,64.39,899.25,2.393,2.504,93.56,2478.7,24.0
EQ-0001,2022-10-26,64.35499999999999,914.25,2.246,2.257,93.235,2440.3,24.0
EQ-0001,2022-10-27,61.915,912.15,2.207,2.237,91.64,2526.2,24.0
EQ-0001,2022-10-28,62.58,904.55,2.3049999999999997,2.409,91.64,2386.1000000000004,24.0
EQ-0001,2022-10-29,65.80000000000001,881.75,2.335,2.408,90.49000000000001,2340.1000000000004,24.0
EQ-0001,2022-10-30,66.945,912.3,2.274,2.295,92.225,2360.1000000000004,24.0
EQ-0001,2022-10-31,66.345,891.75,2.2070000000000003,2.224,89.16499999999999,2281.5,24.0
EQ-0001,2022-11-01,64.72,902.6,2.2925,2.429,90.38,2401.2,24.0
EQ-0001,2022-11-02,64.69,903.8,2.2675,2.285,91.14,2404.3999999999996,24.0
EQ-0001,2022-11-03,63.27499999999999,892.7,2.2785,2.317,89.84,2371.2,24.0
EQ-0001,2022-11-04,63.53,912.05,2.548,2.59,86.07,2401.0,24.0
EQ-0001,2022-11-05,61.254999999999995,895.0,2.5620000000000003,2.587,90.91,2482.6,24.0
EQ-0001,2022-11-06,64.675,899.75,2.635,2.794,90.66,2430.1,24.0
EQ-0001,2022-11-07,64.515,913.95,2.615,2.688,91.285,2431.8,24.0
EQ-0001,2022-11-08,64.41999999999999,900.6,2.1495,2.228,88.82,2466.7,24.0
EQ-0001,2022-11-09,63.265,890.8,2.3594999999999997,2.448,90.14500000000001,2375.3,24.0
EQ-0001,2022-11-10,63.42,890.8,2.2104999999999997,2.283,90.08,2405.8999999999996,24.0
EQ-0001,2022-11-11,62.28,913.8499999999999,2.3575,2.422,89.875,2483.0,24.0
EQ-0001,2022-11-12,65.205,901.45,2.3339999999999996,2.389,88.33500000000001,2435.6000000000004,24.0
EQ-0001,2022-11-13,65.36500000000001,909.8,2.0785,2.107,90.025,2418.3,24.0
EQ-0001,2022-11-14,64.995,926.65,1.8285,1.888,88.765,2454.3999999999996,24.0
EQ-0001,2022-11-15,64.415,905.15,2.1559999999999997,2.179,90.02000000000001,2386.5,24.0
EQ-0001,2022-11-16,63.099999999999994,900.5999999999999,2.2584999999999997,2.275,89.69,2417.3,24.0
EQ-0001,2022-11-17,63.894999999999996,919.05,2.3815,2.384,90.465,2282.0,24.0
EQ-0001,2022-11-18,63.105,904.55,2.386,2.389,88.405,2562.2,24.0
EQ-0001,2022-11-19,66.00999999999999,899.7,2.5945,2.639,89.685,2478.9,24.0
EQ-0001,2022-11-20,63.769999999999996,906.55,2.3745000000000003,2.403,90.33000000000001,2354.5,24.0
EQ-0001,2022-11-21,66.19,896.75,2.1470000000000002,2.37,87.11,2350.3,24.0
EQ-0001,2022-11-22,65.805,912.85,2.322,2.419,91.70500000000001,2468.4,24.0
EQ-0001,2022-11-23,65.875,917.1,2.2615,2.312,91.23500000000001,2361.0,24.0
EQ-0001,2022-11-24,67.595,891.1,2.266,2.34,90.04499999999999,2374.1,24.0
EQ-0001,2022-11-25,67.00999999999999,892.5,2.501,2.574,90.83000000000001,2347.2,24.0
EQ-0001,2022-11-26,64.24,894.6500000000001,2.38,2.403,87.07,2353.2,24.0
EQ-0001,2022-11-27,63.295,883.9000000000001,2.2024999999999997,2.267,90.315,2480.2,24.0
EQ-0001,2022-11-28,68.055,893.05,2.149,2.271,90.94,2464.3,24.0
EQ-0001,2022-11-29,68.13,894.8,2.3765,2.483,88.1,2391.2,24.0
EQ-0001,2022-11-30,64.92,911.05,2.52,2.629,91.075,2464.6,24.0
EQ-0001,2022-12-01,62.95,913.15,2.3585000000000003,2.368,90.255,2325.1,24.0
EQ-0001,2022-12-02,63.870000000000005,898.25,2.3040000000000003,2.321,92.22,2192.3,24.0
EQ-0001,2022-12-03,64.11,890.85,2.4364999999999997,2.513,92.18,2380.7,24.0
EQ-0001,2022-12-04,67.85499999999999,908.2,2.15,2.166,89.87,2408.1,24.0
EQ-0001,2022-12-05,67.99000000000001,903.3,2.385,2.408,88.715,2447.1,24.0
EQ-0001,2022-12-06,67.95,877.9000000000001,2.207,2.312,89.16,2281.8,24.0
EQ-0001,2022-12-07,65.64,898.0999999999999,2.2430000000000003,2.374,90.53999999999999,2382.3,24.0
EQ-0001,2022-12-08,63.415000000000006,901.7,2.7365000000000004,2.765,87.13499999999999,2426.9,24.0
EQ-0001,2022-12-09,67.88,880.3,2.6929999999999996,2.719,51.44,1427.6,14.02
EQ-0001,2022-12-10,64.42,907.8,2.545,2.637,89.63499999999999,2374.3,24.0
EQ-0001,2022-12-11,63.17,907.3,2.4325,2.528,89.57,2447.5,24.0
EQ-0001,2022-12-12,62.805,887.1500000000001,2.343,2.424,88.11500000000001,2454.5,24.0
EQ-0001,2022-12-13,62.8,890.9,2.55,2.616,91.11500000000001,2429.3,24.0
EQ-0001,2022-12-14,61.894999999999996,899.15,2.396,2.486,91.11,2356.6000000000004,24.0
EQ-0001,2022-12-15,60.650000000000006,904.45,2.4450000000000003,2.508,90.08,2343.5,24.0
EQ-0001,2022-12-16,63.93,896.3,2.4405,2.537,86.475,2589.5,24.0
EQ-0001,2022-12-17,65.22,903.25,2.411,2.503,89.995,2551.5,24.0
EQ-0001,2022-12-18,67.50999999999999,902.5,2.6485000000000003,2.702,88.08,2624.5,24.0
EQ-0001,2022-12-19,67.185,924.35,2.577,2.592,88.21000000000001,2400.3,24.0
EQ-0001,2022-12-20,66.695,893.6500000000001,2.6144999999999996,2.639,86.57499999999999,2363.9,24.0
EQ-0001,2022-12-21,67.62,902.9,2.6605,2.704,89.39,2332.2,24.0
EQ-0001,2022-12-22,65.275,898.85,2.5620000000000003,2.677,94.125,2447.1,24.0
EQ-0001,2022-12-23,65.91999999999999,897.3,2.542,2.563,90.55000000000001,2422.1,24.0
EQ-0001,2022-12-24,63.54,912.1500000000001,2.6100000000000003,2.661,91.035,2359.7,24.0
EQ-0001,2022-12-25,64.38499999999999,901.7,2.3235,2.365,86.795,2360.6000000000004,24.0
EQ-0001,2022-12-26,63.235,908.3,2.3975,2.431,89.255,2436.5,24.0
EQ-0001,2022-12-27,65.59,894.9000000000001,2.4135,2.547,89.445,2414.8,24.0
EQ-0001,2022-12-28,67.83,901.3,2.6125,2.682,90.955,2398.7,24.0
EQ-0001,2022-12-29,67.42,894.3,2.609,2.699,89.25,2340.7,24.0
EQ-0001,2022-12-30,47.269999999999996,909.0,0.3735,0.395,0.0,0.0,0.0
EQ-0001,2022-12-31,70.41499999999999,905.95,2.245,2.282,40.96,1120.6,11.0
EQ-0001,2023-01-01,66.07499999999999,891.75,2.2695,2.375,92.285,2249.6000000000004,24.0
EQ-0001,2023-01-02,65.72999999999999,891.7,2.3615,2.383,87.275,2384.0,24.0
EQ-0001,2023-01-03,66.69,913.35,2.2344999999999997,2.283,86.66499999999999,2376.4,24.0
EQ-0001,2023-01-04,66.805,893.05,2.1965000000000003,2.205,89.515,2429.9,24.0
EQ-0001,2023-01-05,63.995000000000005,888.15,2.2375,2.245,90.91,2363.8,24.0
EQ-0001,2023-01-06,63.825,896.5999999999999,2.497,2.511,89.75999999999999,2427.8,24.0
EQ-0001,2023-01-07,62.035,893.15,2.5374999999999996,2.578,88.02000000000001,2375.3,24.0
EQ-0001,2023-01-08,63.67999999999999,901.15,2.403,2.433,90.765,2456.8999999999996,24.0
EQ-0001,2023-01-09,63.745000000000005,906.45,2.145,2.317,90.27,2444.5,24.0
EQ-0001,2023-01-10,63.41,904.75,2.4035,2.503,89.58,2315.6000000000004,24.0
EQ-0001,2023-01-11,62.974999999999994,900.0999999999999,2.49,2.511,89.65,2321.9,24.0
EQ-0001,2023-01-12,62.425,903.2,2.5410000000000004,2.62,90.47999999999999,2362.3,24.0
EQ-0001,2023-01-13,63.7,890.6,2.393,2.459,88.875,2369.6000000000004,24.0
EQ-0001,2023-01-14,66.14,909.5999999999999,2.411,2.423,92.675,2420.6,24.0
EQ-0001,2023-01-15,65.235,892.3,2.311,2.397,92.56,2344.7,24.0
EQ-0001,2023-01-16,65.25,892.15,2.138,2.193,92.97,2364.0,24.0
EQ-0001,2023-01-17,63.355000000000004,915.5,2.4299999999999997,2.509,93.375,2381.2,24.0
EQ-0001,2023-01-18,64.775,895.2,2.503,2.535,88.89,2482.5,24.0
EQ-0001,2023-01-19,65.03,918.9000000000001,2.125,2.158,88.74000000000001,2477.5,24.0
EQ-0001,2023-01-20,67.17500000000001,919.1500000000001,2.3040000000000003,2.33,93.455,2408.8999999999996,24.0
EQ-0001,2023-01-21,65.94,904.65,2.3885,2.408,90.74,2434.8,24.0
EQ-0001,2023-01-22,64.33500000000001,908.85,2.2425,2.301,90.955,2279.6000000000004,24.0
EQ-0001,2023-01-23,66.47999999999999,891.5999999999999,2.416,2.433,92.22,2420.6000000000004,24.0
EQ-0001,2023-01-24,66.715,906.05,2.4299999999999997,2.453,92.11500000000001,2425.3999999999996,24.0
EQ-0001,2023-01-25,66.45,905.55,2.4045,2.454,89.495,2402.6,24.0
EQ-0001,2023-01-26,62.735,891.5,2.363,2.44,89.81,2402.1000000000004,24.0
EQ-0001,2023-01-27,64.18,900.7,2.1950000000000003,2.214,90.50999999999999,2304.8,24.0
EQ-0001,2023-01-28,64.715,902.35,2.1155,2.186,88.58500000000001,2361.6,24.0
EQ-0001,2023-01-29,64.94,901.15,2.4045,2.515,92.58500000000001,2415.4,24.0
EQ-0001,2023-01-30,65.34,915.6,2.417,2.509,88.0,2448.3,24.0
EQ-0001,2023-01-31,65.555,898.5,2.2955,2.334,87.82,2551.7,24.0
EQ-0001,2023-02-01,66.705,898.85,2.3685,2.432,88.80000000000001,2438.1,24.0
EQ-0001,2023-02-02,64.34,900.05,2.4105,2.471,88.22,2390.3,24.0
EQ-0001,2023-02-03,62.305,901.55,2.395,2.431,89.39500000000001,2366.2,24.0
EQ-0001,2023-02-04,64.71,906.2,2.5705,2.641,91.50999999999999,2375.0,24.0
EQ-0001,2023-02-05,65.85,895.6500000000001,2.2165,2.233,90.31,2369.4,24.0
EQ-0001,2023-02-06,65.335,894.45,2.146,2.204,89.62,2438.1,24.0
EQ-0001,2023-02-07,65.965,874.4000000000001,2.1820000000000004,2.2,88.35499999999999,2423.3,24.0
EQ-0001,2023-02-08,64.46000000000001,886.75,2.169,2.242,89.805,2497.6,24.0
EQ-0001,2023-02-09,65.44,909.95,2.5709999999999997,2.62,87.18,2419.8,24.0
EQ-0001,2023-02-10,65.035,892.5999999999999,2.47,2.474,91.075,2422.1,24.0
EQ-0001,2023-02-11,65.455,880.4,2.3495,2.385,87.745,2377.0,24.0
EQ-0001,2023-02-12,65.15,913.05,2.3425000000000002,2.352,90.6,2389.8,24.0
EQ-0001,2023-02-13,65.99,916.1,2.4295,2.447,89.97999999999999,2446.6000000000004,24.0
EQ-0001,2023-02-14,66.57,892.9000000000001,2.3655,2.368,91.5,2483.0,24.0
EQ-0001,2023-02-15,67.86500000000001,899.1,2.3475,2.419,95.405,2401.5,24.0
EQ-0001,2023-02-16,65.75999999999999,906.5999999999999,2.4800000000000004,2.494,88.28999999999999,2426.9,24.0
EQ-0001,2023-02-17,65.30000000000001,912.15,2.591,2.839,89.25999999999999,2467.2,24.0
EQ-0001,2023-02-18,64.35,895.95,2.6215,2.641,88.42500000000001,2437.5,24.0
EQ-0001,2023-02-19,63.599999999999994,891.2,2.581,2.681,90.93,2487.3,24.0
EQ-0001,2023-02-20,65.275,895.3,2.7190000000000003,2.757,90.58,2505.8,24.0
EQ-0001,2023-02-21,62.46,895.35,2.3945,2.599,88.985,2436.4,24.0
EQ-0001,2023-02-22,64.28999999999999,892.75,2.2375,2.291,90.945,2308.0,24.0
EQ-0001,2023-02-23,64.41,881.8,2.4095000000000004,2.579,93.21000000000001,2408.1,24.0
EQ-0001,2023-02-24,62.715,902.35,2.3819999999999997,2.477,87.57,2257.3,24.0
EQ-0001,2023-02-25,64.845,887.9000000000001,2.3695,2.384,87.38499999999999,2343.0,24.0
EQ-0001,2023-02-26,65.065,892.6500000000001,2.4335,2.45,91.285,2398.7,24.0
EQ-0001,2023-02-27,65.08500000000001,888.15,2.1975,2.206,93.145,2483.6000000000004,24.0
EQ-0001,2023-02-28,62.370000000000005,910.05,2.2675,2.307,90.88,2481.6,24.0
EQ-0001,2023-03-01,61.58,901.05,2.17,2.242,93.355,2284.2,24.0
EQ-0001,2023-03-02,62.575,900.55,2.2805,2.343,89.695,2404.5,24.0
EQ-0001,2023-03-03,66.805,905.3,2.4005,2.425,91.575,2354.9,24.0
EQ-0001,2023-03-04,66.165,900.2,2.2510000000000003,2.286,91.83500000000001,2397.3,24.0
EQ-0001,2023-03-05,67.08500000000001,894.05,2.481,2.503,90.845,2374.5,24.0
EQ-0001,2023-03-06,65.63499999999999,907.6,2.355,2.376,91.44999999999999,2345.6000000000004,24.0
EQ-0001,2023-03-07,67.68,894.15,2.248,2.262,88.58,2475.6,24.0
EQ-0001,2023-03-08,67.035,882.35,2.2525000000000004,2.289,89.37,2389.1000000000004,24.0
EQ-0001,2023-03-09,66.73,902.9000000000001,2.3545,2.411,89.07,2362.9,24.0
EQ-0001,2023-03-10,66.97,876.0,2.441,2.444,55.775,1572.1,15.2
EQ-0001,2023-03-11,63.725,894.05,2.4225000000000003,2.499,90.17,2400.3,24.0
EQ-0001,2023-03-12,64.28,889.15,2.3285,2.334,92.1,2362.5,24.0
EQ-0001,2023-03-13,67.32499999999999,906.55,2.2165,2.285,86.86,2349.1,24.0
EQ-0001,2023-03-14,66.055,908.45,2.343,2.401,90.87,2248.6000000000004,24.0
EQ-0001,2023-03-15,64.765,906.85,2.2395,2.254,94.265,2423.9,24.0
EQ-0001,2023-03-16,63.205,897.75,2.356,2.396,89.32,2440.8,24.0
EQ-0001,2023-03-17,66.455,873.1,2.2365,2.243,90.13499999999999,2363.2,24.0
EQ-0001,2023-03-18,64.38,918.05,2.342,2.454,89.59,2347.8,24.0
EQ-0001,2023-03-19,66.19,903.8499999999999,2.464,2.504,90.455,2465.3,24.0
EQ-0001,2023-03-20,66.75999999999999,896.1,2.6465,2.652,90.215,2452.3,24.0
EQ-0001,2023-03-21,65.34,898.8,2.202,2.312,87.875,2447.1,24.0
EQ-0001,2023-03-22,63.855000000000004,877.8,2.34,2.443,91.755,2375.0,24.0
EQ-0001,2023-03-23,63.379999999999995,905.35,2.362,2.501,87.67,2382.4,24.0
EQ-0001,2023-03-24,61.925,899.75,2.4095,2.424,89.035,2366.9,24.0
EQ-0001,2023-03-25,64.6,880.8,2.286,2.435,91.565,2384.1,24.0
EQ-0001,2023-03-26,66.845,895.8,2.257,2.374,90.565,2342.9,24.0
EQ-0001,2023-03-27,66.44,893.55,2.0455,2.116,88.705,2566.5,24.0
EQ-0001,2023-03-28,65.555,883.45,2.0735,2.165,87.25,2469.6000000000004,24.0
EQ-0001,2023-03-29,67.625,895.6500000000001,2.0905,2.103,91.515,2506.0,24.0
EQ-0001,2023-03-30,66.13499999999999,901.0999999999999,2.3445,2.413,87.92,2377.5,24.0
EQ-0001,2023-03-31,64.965,911.75,2.29,2.402,90.25999999999999,2400.9,24.0
EQ-0001,2023-04-01,64.22,883.45,2.175,2.194,88.66499999999999,2420.2,24.0
EQ-0001,2023-04-02,64.82,903.45,2.214,2.249,90.68,2227.7,24.0
EQ-0001,2023-04-03,66.095,907.0999999999999,2.101,2.193,93.405,2406.7,24.0
EQ-0001,2023-04-04,64.38,903.05,2.19,2.201,92.155,2396.9,24.0
EQ-0001,2023-04-05,64.13,890.4000000000001,2.3535,2.393,88.61,2526.3,24.0
EQ-0001,2023-04-06,64.245,904.75,2.207,2.25,93.39500000000001,2344.2,24.0
EQ-0001,2023-04-07,66.235,885.3,2.3325,2.34,89.50999999999999,2506.7,24.0
EQ-0001,2023-04-08,64.685,895.25,2.4165,2.469,91.61,2483.3,24.0
EQ-0001,2023-04-09,63.585,892.3499999999999,2.2875,2.383,90.1,2372.7,24.0
EQ-0001,2023-04-10,63.205,914.7,2.427,2.626,91.77,2422.2,24.0
EQ-0001,2023-04-11,63.81,902.7,2.7335,2.78,87.675,2396.0,24.0
EQ-0001,2023-04-12,63.08,913.3499999999999,2.6094999999999997,2.683,87.535,2310.3,24.0
EQ-0001,2023-04-13,61.349999999999994,877.05,2.5695,2.6,90.435,2309.3,24.0
EQ-0001,2023-04-14,61.980000000000004,911.8,2.646,2.753,89.035,2430.8,24.0
EQ-0001,2023-04-15,63.415,918.55,2.544,2.657,91.02000000000001,2510.1,24.0
EQ-0001,2023-04-16,64.13499999999999,902.65,2.319,2.369,87.78999999999999,2363.0,24.0
EQ-0001,2023-04-17,63.085,913.1,2.5055,2.68,89.16,2420.3,24.0
EQ-0001,2023-04-18,66.58500000000001,894.5,2.5545,2.581,90.41499999999999,2461.3,24.0
EQ-0001,2023-04-19,67.62,896.0999999999999,2.5055,2.512,89.13,2495.1000000000004,24.0
EQ-0001,2023-04-20,68.14500000000001,906.45,2.338,2.381,89.41499999999999,2440.8,24.0
EQ-0001,2023-04-21,66.815,903.2,2.2515,2.27,90.87,2326.5,24.0
EQ-0001,2023-04-22,64.315,883.8499999999999,2.1955,2.216,90.22999999999999,2405.1,24.0
EQ-0001,2023-04-23,65.755,906.35,2.301,2.377,87.33500000000001,2538.8999999999996,24.0
EQ-0001,2023-04-24,64.555,883.8499999999999,2.4204999999999997,2.425,90.01,2379.6,24.0
EQ-0001,2023-04-25,64.195,898.7,2.48,2.51,84.82,2447.2,24.0
EQ-0001,2023-04-26,63.655,896.9,2.198,2.39,90.005,2399.7,24.0
EQ-0001,2023-04-27,65.38499999999999,890.45,2.2445,2.271,88.28750000000001,2325.5,24.0
EQ-0001,2023-04-28,67.75999999999999,891.25,2.2955,2.358,85.08,2410.2,24.0
EQ-0001,2023-04-29,64.965,895.3,2.2815000000000003,2.387,93.815,2351.0,24.0
EQ-0001,2023-04-30,65.05,886.9,2.1405,2.147,92.53999999999999,2425.7,24.0
EQ-0001,2023-05-01,63.675,895.6,2.424,2.449,91.11500000000001,2411.8,24.0
EQ-0001,2023-05-02,64.555,897.7,2.3335,2.387,86.025,2277.8,24.0
EQ-0001,2023-05-03,65.44999999999999,898.8,2.402,2.572,93.25999999999999,2464.0,24.0
EQ-0001,2023-05-04,62.63,894.45,2.4035,2.411,93.955,2345.4,24.0
EQ-0001,2023-05-05,65.995,902.25,2.3994999999999997,2.529,88.045,2435.8,24.0
EQ-0001,2023-05-06,63.94,904.1,1.9985,2.014,91.46000000000001,2355.8,24.0
EQ-0001,2023-05-07,65.11000000000001,891.55,2.2555,2.257,89.69999999999999,2397.9,24.0
EQ-0001,2023-05-08,64.5,919.95,2.4044999999999996,2.505,88.22,2393.6000000000004,24.0
EQ-0001,2023-05-09,64.85,903.7,2.306,2.369,90.375,2378.0,24.0
EQ-0001,2023-05-10,64.56,890.2,2.6254999999999997,2.669,89.03999999999999,2366.0,24.0
EQ-0001,2023-05-11,65.25,908.0,2.666,2.743,89.825,2422.5,24.0
EQ-0001,2023-05-12,67.275,899.55,2.5540000000000003,2.575,88.62,2369.3,24.0
EQ-0001,2023-05-13,66.03,881.75,2.424,2.517,91.855,2433.6,24.0
EQ-0001,2023-05-14,64.865,906.3,2.1550000000000002,2.193,91.47,2277.3,24.0
EQ-0001,2023-05-15,64.68,891.3,2.1185,2.254,93.34,2483.8999999999996,24.0
EQ-0001,2023-05-16,64.275,910.0999999999999,2.2035,2.297,88.705,2301.7,24.0
EQ-0001,2023-05-17,64.925,900.15,2.5435,2.594,89.63499999999999,2354.2,24.0
EQ-0001,2023-05-18,63.510000000000005,905.1500000000001,2.287,2.4,88.59,2209.8,24.0
EQ-0001,2023-05-19,63.055,894.15,2.398,2.49,93.12,2344.0,24.0
EQ-0001,2023-05-20,64.4,905.55,2.4989999999999997,2.638,89.67,2355.8,24.0
EQ-0001,2023-05-21,64.825,895.75,2.4705000000000004,2.611,89.615,2438.8999999999996,24.0
EQ-0001,2023-05-22,66.855,880.55,2.4495,2.552,87.13499999999999,2427.2,24.0
EQ-0001,2023-05-23,65.15,893.15,2.346,2.4,92.85,2426.8,24.0
EQ-0001,2023-05-24,65.78,905.0999999999999,2.63,2.692,92.575,2486.0,24.0
EQ-0001,2023-05-25,65.125,893.25,2.5134999999999996,2.614,87.91499999999999,2399.5,24.0
EQ-0001,2023-05-26,63.845,894.9,2.2295,2.327,90.97,2543.2,24.0
EQ-0001,2023-05-27,64.5,906.15,2.0220000000000002,2.116,88.155,2371.3,24.0
EQ-0001,2023-05-28,65.245,891.75,2.213,2.282,90.595,2479.95,24.0
EQ-0001,2023-05-29,64.075,899.1,2.2995,2.319,90.145,2478.2,24.0
EQ-0001,2023-05-30,64.275,905.5999999999999,2.418,2.435,90.68,2389.3,24.0
EQ-0001,2023-05-31,62.81,909.5,2.4575,2.477,88.645,2335.7,24.0
EQ-0001,2023-06-01,63.839999999999996,886.95,2.2335000000000003,2.239,91.345,2356.8,24.0
EQ-0001,2023-06-02,64.445,897.35,2.1595,2.168,90.125,2379.3,24.0
EQ-0001,2023-06-03,65.35,906.85,2.2035,2.286,92.81,2380.5,24.0
EQ-0001,2023-06-04,65.97999999999999,907.7,2.1950000000000003,2.253,90.36,2268.6000000000004,24.0
EQ-0001,2023-06-05,65.965,891.5999999999999,2.3745,2.393,88.13,2424.0,24.0
EQ-0001,2023-06-06,64.195,899.45,2.1605,2.267,87.965,2484.8,24.0
EQ-0001,2023-06-07,63.675,893.0,2.191,2.193,88.41499999999999,2368.3,24.0
EQ-0001,2023-06-08,61.894999999999996,899.65,2.151,2.175,89.765,2376.0,24.0
EQ-0001,2023-06-09,64.02000000000001,906.25,2.4655,2.648,88.995,2278.4,24.0
EQ-0001,2023-06-10,64.2,896.35,2.463,2.525,90.225,2356.1,24.0
EQ-0001,2023-06-11,65.015,895.05,2.3235,2.381,87.945,2511.7,24.0
EQ-0001,2023-06-12,65.41,906.45,2.3745000000000003,2.41,91.785,2297.7,24.0
EQ-0001,2023-06-13,65.655,899.9000000000001,2.4604999999999997,2.476,86.93,2285.3,24.0
EQ-0001,2023-06-14,62.46,900.05,2.339,2.367,92.035,2371.3,24.0
EQ-0001,2023-06-15,63.795,899.2,2.2155,2.222,87.53,2532.3999999999996,24.0
EQ-0001,2023-06-16,62.2,898.5,2.378,2.382,90.765,2330.2,24.0
EQ-0001,2023-06-17,61.665,899.75,2.3810000000000002,2.536,94.88,2353.2,24.0
EQ-0001,2023-06-18,68.24000000000001,903.05,2.169,2.173,69.255,1908.9,19.08
EQ-0001,2023-06-19,65.625,882.4,2.3834999999999997,2.497,89.315,2385.5,24.0
EQ-0001,2023-06-20,65.82,888.9000000000001,2.6085000000000003,2.726,88.00999999999999,2492.7,24.0
EQ-0001,2023-06-21,64.34,885.45,2.508,2.53,88.19999999999999,2502.8,24.0
EQ-0001,2023-06-22,64.06,907.1,2.55,2.616,88.095,2396.3999999999996,24.0
EQ-0001,2023-06-23,62.625,904.45,2.5255,2.544,93.00999999999999,2470.8,24.0
EQ-0001,2023-06-24,64.705,903.15,2.428,2.62,90.025,2352.0,24.0
EQ-0001,2023-06-25,63.855000000000004,902.35,2.45,2.49,91.29499999999999,2488.1000000000004,24.0
EQ-0001,2023-06-26,63.82,890.65,2.273,2.285,88.715,2380.3,24.0
EQ-0001,2023-06-27,66.47,906.8,2.3755,2.398,91.565,2386.2,24.0
EQ-0001,2023-06-28,65.805,899.8,2.3369999999999997,2.457,88.86,2403.8,24.0
EQ-0001,2023-06-29,63.730000000000004,891.95,2.614,2.677,96.245,2463.0,24.0
EQ-0001,2023-06-30,63.79,898.95,2.3665000000000003,2.494,88.055,2516.6499999999996,24.0
EQ-0001,2023-07-01,63.75,910.25,2.356,2.476,91.17,2407.7,24.0
EQ-0001,2023-07-02,65.22999999999999,905.8,2.4145,2.465,91.39500000000001,2418.5,24.0
EQ-0001,2023-07-03,66.18,901.25,2.5875,2.637,94.005,2394.8999999999996,24.0
EQ-0001,2023-07-04,67.5,908.65,2.691,2.758,89.17,2350.7,24.0
EQ-0001,2023-07-05,68.28,898.25,2.3735,2.523,89.0,2309.3,24.0
EQ-0001,2023-07-06,66.845,892.5,2.3120000000000003,2.315,92.04499999999999,2329.7,24.0
EQ-0001,2023-07-07,66.66499999999999,907.3,2.2545,2.356,90.91,2441.8999999999996,24.0
EQ-0001,2023-07-08,65.91499999999999,904.95,2.417,2.486,88.21000000000001,2388.8999999999996,24.0
EQ-0001,2023-07-09,63.305,900.05,2.365,2.404,87.86500000000001,2283.1000000000004,24.0
EQ-0001,2023-07-10,63.39,891.55,2.1740000000000004,2.297,89.0,2244.1000000000004,24.0
EQ-0001,2023-07-11,63.365,896.9,2.0545,2.103,87.135,2302.8,24.0
EQ-0001,2023-07-12,63.465,896.05,2.2359999999999998,2.281,89.11500000000001,2365.8999999999996,24.0
EQ-0001,2023-07-13,61.85,893.0999999999999,2.365,2.423,90.43,2361.8,24.0
EQ-0001,2023-07-14,61.92,900.25,2.271,2.344,89.84,2404.1,24.0
EQ-0001,2023-07-15,64.19,926.1,2.1745,2.23,87.18,2509.5,24.0
EQ-0001,2023-07-16,62.865,889.75,2.096,2.139,90.39,2320.8,24.0
EQ-0001,2023-07-17,64.34,905.95,2.2430000000000003,2.313,90.82,2321.7,24.0
EQ-0001,2023-07-18,64.855,895.7,2.12,2.192,88.89,2481.2,24.0
EQ-0001,2023-07-19,66.19999999999999,900.1500000000001,2.435,2.455,88.805,2341.0,24.0
EQ-0001,2023-07-20,65.43,908.3,2.3964999999999996,2.489,88.29499999999999,2534.6,24.0
EQ-0001,2023-07-21,66.61,891.85,2.7205,2.782,86.24000000000001,2417.1,24.0
EQ-0001,2023-07-22,68.6,878.8,2.984,3.009,84.055,2516.8,24.0
EQ-0001,2023-07-23,70.72,882.25,3.3105,3.365,87.665,2457.0,24.0
EQ-0001,2023-07-24,73.4075,857.4,3.5614999999999997,3.618,84.74000000000001,2431.3,24.0
EQ-0001,2023-07-25,46.95,897.5,0.3315,0.339,8.165,227.2,2.2
EQ-0001,2023-07-26,68.825,889.1,2.2560000000000002,2.274,90.775,2372.5,24.0
EQ-0001,2023-07-27,66.945,907.15,2.418,2.505,87.605,2347.3,24.0
EQ-0001,2023-07-28,65.525,904.25,2.4475,2.534,93.065,2483.2,24.0
EQ-0001,2023-07-29,65.22999999999999,906.1,2.4565,2.459,87.445,2400.7,24.0
EQ-0001,2023-07-30,63.599999999999994,919.45,2.26,2.415,88.475,2406.9,24.0
EQ-0001,2023-07-31,62.57,899.3499999999999,2.2835,2.284,87.39500000000001,2444.5,24.0
EQ-0001,2023-08-01,65.58500000000001,885.9000000000001,2.276,2.283,88.78,2353.6,24.0
EQ-0001,2023-08-02,65.645,898.5999999999999,2.3785,2.429,86.465,2464.5,24.0
EQ-0001,2023-08-03,65.015,894.15,2.4204999999999997,2.445,90.045,2292.2,24.0
EQ-0001,2023-08-04,66.78,901.9,2.1559999999999997,2.279,88.91,2341.3,24.0
EQ-0001,2023-08-05,62.565,919.15,2.2285,2.387,92.535,2261.8,24.0
EQ-0001,2023-08-06,65.475,906.3,2.4245,2.437,88.92,2286.1,24.0
EQ-0001,2023-08-07,67.32,889.1500000000001,2.4225,2.513,92.11500000000001,2402.3,24.0
