date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag,well_name,field_id,well_type,reservoir,well_age_days,production_loss_bbl,downtime_loss_bbl,other_loss_bbl,maintenance_attributed_downtime_hours,unattributed_downtime_hours,oil_price_usd,estimated_lost_revenue_usd,month
2022-04-15,WELL-0001,24.0,0.0,38.8,60.1,55.7,2327.2,74.9,58.94,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3469,0.10000000000000142,0.0,0.10000000000000142,0.0,0.0,74.71,7.471000000000106,2022-04-01
2022-04-16,WELL-0001,24.0,0.0,37.3,61.0,57.6,2286.0,73.7,60.7,40.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3470,2.700000000000003,0.0,2.700000000000003,0.0,0.0,74.31,200.63700000000023,2022-04-01
2022-04-17,WELL-0001,24.0,0.0,38.6,64.2,54.0,2314.3,72.5,58.32,40.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3471,1.5,0.0,1.5,0.0,0.0,74.7,112.05000000000001,2022-04-01
2022-04-18,WELL-0001,24.0,0.0,37.2,59.2,52.3,2294.3,73.1,58.44,40.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3472,3.0999999999999943,0.0,3.0999999999999943,0.0,0.0,74.0,229.39999999999958,2022-04-01
2022-04-19,WELL-0001,24.0,0.0,36.8,58.9,57.6,2400.8,75.1,61.02,40.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3473,3.4000000000000057,0.0,3.4000000000000057,0.0,0.0,74.06,251.80400000000043,2022-04-01
2022-04-20,WELL-0001,24.0,0.0,39.0,56.9,55.3,2312.0,74.1,58.64,39.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3474,0.0,0.0,0.0,0.0,0.0,74.13,0.0,2022-04-01
2022-04-21,WELL-0001,24.0,0.0,39.5,58.8,55.2,2318.4,71.3,58.29,40.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3475,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,72.92,65.6279999999999,2022-04-01
2022-04-22,WELL-0001,24.0,0.0,37.9,59.4,54.7,2360.9,73.9,59.07,39.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3476,1.2000000000000028,0.0,1.2000000000000028,0.0,0.0,74.52,89.4240000000002,2022-04-01
2022-04-23,WELL-0001,24.0,0.0,36.2,59.2,54.8,2387.4,72.5,60.22,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3477,2.6999999999999957,0.0,2.6999999999999957,0.0,0.0,75.14,202.87799999999967,2022-04-01
2022-04-24,WELL-0001,24.0,0.0,38.1,53.5,51.6,2323.4,73.4,57.53,40.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3478,2.0,0.0,2.0,0.0,0.0,73.9,147.8,2022-04-01
2022-04-25,WELL-0001,24.0,0.0,38.9,59.3,57.9,2320.0,73.8,59.81,39.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3479,0.7000000000000028,0.0,0.7000000000000028,0.0,0.0,73.92,51.74400000000021,2022-04-01
2022-04-26,WELL-0001,18.14,5.86,30.2,45.5,44.7,2308.3,73.1,59.68,39.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3480,9.7,9.7,0.0,5.856000000000001,0.0039999999999995595,74.15,719.255,2022-04-01
2022-04-27,WELL-0001,24.0,0.0,38.8,57.3,53.0,2258.5,73.2,57.73,40.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3481,1.7000000000000028,0.0,1.7000000000000028,0.0,0.0,73.98,125.76600000000022,2022-04-01
2022-04-28,WELL-0001,24.0,0.0,38.1,62.2,53.5,2330.2,75.3,58.41,39.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3482,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,74.3,66.86999999999989,2022-04-01
2022-04-29,WELL-0001,24.0,0.0,35.2,56.3,48.4,2316.7,74.6,57.89,36.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3483,1.0,0.0,1.0,0.0,0.0,73.52,73.52,2022-04-01
2022-04-30,WELL-0001,24.0,0.0,40.1,64.4,56.1,2300.0,74.1,58.32,41.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3484,1.6000000000000014,0.0,1.6000000000000014,0.0,0.0,74.42,119.0720000000001,2022-04-01
2022-05-01,WELL-0001,24.0,0.0,37.7,63.0,52.7,2358.8,72.5,58.3,38.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3485,1.0,0.0,1.0,0.0,0.0,80.68,80.68,2022-05-01
2022-05-02,WELL-0001,24.0,0.0,36.2,59.5,53.7,2295.3,74.8,59.73,37.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3486,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,80.16,72.14399999999988,2022-05-01
2022-05-03,WELL-0001,24.0,0.0,37.4,56.2,52.0,2290.3,74.7,58.17,38.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3487,1.3999999999999986,0.0,1.3999999999999986,0.0,0.0,79.13,110.78199999999988,2022-05-01
2022-05-04,WELL-0001,24.0,0.0,38.2,62.7,54.9,2325.0,72.9,58.97,39.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3488,1.2999999999999972,0.0,1.2999999999999972,0.0,0.0,80.32,104.41599999999977,2022-05-01
2022-05-05,WELL-0001,24.0,0.0,38.6,59.6,56.3,2267.4,74.7,59.33,39.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3489,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,79.69,47.814000000000114,2022-05-01
2022-05-06,WELL-0001,24.0,0.0,39.4,64.0,56.7,2316.8,72.9,59.0,39.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3490,0.0,0.0,0.0,0.0,0.0,79.89,0.0,2022-05-01
2022-05-07,WELL-0001,24.0,0.0,34.6,52.7,51.4,2330.3,72.4,59.77,37.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3491,2.3999999999999986,0.0,2.3999999999999986,0.0,0.0,79.92,191.80799999999988,2022-05-01
2022-05-08,WELL-0001,10.91,13.09,16.9,26.7,22.8,2420.6,72.1,57.43,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3492,22.0,21.216708333333333,0.7832916666666669,13.09,0.0,79.54,1749.88,2022-05-01
2022-05-09,WELL-0001,24.0,0.0,38.2,59.0,54.7,2386.3,74.4,58.88,38.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3493,0.5,0.0,0.5,0.0,0.0,80.53,40.265,2022-05-01
2022-05-10,WELL-0001,24.0,0.0,36.4,57.5,54.4,2419.2,73.1,59.91,36.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3494,0.0,0.0,0.0,0.0,0.0,79.76,0.0,2022-05-01
2022-05-11,WELL-0001,19.07,4.93,28.4,44.3,38.5,2332.7,73.2,57.55,37.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3495,9.100000000000001,7.703125,1.3968750000000014,4.93,0.0,79.47,723.1770000000001,2022-05-01
2022-05-12,WELL-0001,24.0,0.0,38.1,56.0,59.1,2360.3,75.1,60.8,38.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3496,0.0,0.0,0.0,0.0,0.0,80.42,0.0,2022-05-01
2022-05-13,WELL-0001,9.6,14.4,13.7,22.0,20.1,2370.8,72.2,59.47,36.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3497,22.400000000000002,21.66,0.740000000000002,14.399999999999999,1.7763568394002505e-15,81.62,1828.2880000000002,2022-05-01
2022-05-14,WELL-0001,23.87,0.13,38.5,60.8,57.5,2343.3,72.8,59.9,40.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3498,1.5,0.21666666666666667,1.2833333333333332,0.13,0.0,80.06,120.09,2022-05-01
2022-05-15,WELL-0001,24.0,0.0,38.3,56.3,57.7,2313.8,74.3,60.1,38.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3499,0.0,0.0,0.0,0.0,0.0,81.44,0.0,2022-05-01
2022-05-16,WELL-0001,24.0,0.0,37.2,57.7,56.4,2412.8,71.9,60.26,40.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3500,3.3999999999999986,0.0,3.3999999999999986,0.0,0.0,79.51,270.3339999999999,2022-05-01
2022-05-17,WELL-0001,24.0,0.0,33.8,53.4,51.6,2368.6,71.3,60.42,36.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3501,2.4000000000000057,0.0,2.4000000000000057,0.0,0.0,80.09,192.21600000000046,2022-05-01
2022-05-18,WELL-0001,16.69,7.31,26.9,38.5,39.9,2338.5,71.2,59.73,40.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3502,13.300000000000004,12.244250000000001,1.0557500000000033,7.31,0.0,80.86,1075.4380000000003,2022-05-01
2022-05-19,WELL-0001,24.0,0.0,35.4,54.9,50.7,2312.1,73.8,58.89,35.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3503,0.0,0.0,0.0,0.0,0.0,79.76,0.0,2022-05-01
2022-05-20,WELL-0001,24.0,0.0,37.5,52.9,53.0,2283.1,72.7,58.56,38.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3504,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,79.6,63.67999999999977,2022-05-01
2022-05-21,WELL-0001,24.0,0.0,38.9,57.5,53.5,2335.6,72.1,57.9,40.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3505,1.8999999999999986,0.0,1.8999999999999986,0.0,0.0,80.19,152.36099999999988,2022-05-01
2022-05-22,WELL-0001,24.0,0.0,35.1,54.6,53.0,2329.9,73.5,60.16,38.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3506,3.6000000000000014,0.0,3.6000000000000014,0.0,0.0,79.67,286.8120000000001,2022-05-01
2022-05-23,WELL-0001,24.0,0.0,39.6,61.5,55.5,2361.9,72.5,58.36,40.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3507,0.6999999999999957,0.0,0.6999999999999957,0.0,0.0,79.51,55.65699999999966,2022-05-01
2022-05-24,WELL-0001,24.0,0.0,35.9,54.9,53.3,2350.8,72.8,59.75,39.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3508,3.6000000000000014,0.0,3.6000000000000014,0.0,0.0,80.03,288.1080000000001,2022-05-01
2022-05-25,WELL-0001,24.0,0.0,35.8,52.3,49.8,2385.5,73.0,58.18,37.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3509,2.0,0.0,2.0,0.0,0.0,80.69,161.38,2022-05-01
2022-05-26,WELL-0001,24.0,0.0,35.1,60.2,51.9,2256.9,69.6,59.66,38.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3510,3.6000000000000014,0.0,3.6000000000000014,0.0,0.0,81.75,294.3000000000001,2022-05-01
2022-05-27,WELL-0001,24.0,0.0,37.5,56.0,52.5,2298.1,74.0,58.33,37.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3511,0.29999999999999716,0.0,0.29999999999999716,0.0,0.0,80.63,24.18899999999977,2022-05-01
2022-05-28,WELL-0001,21.3,2.7,31.9,49.1,43.6,2249.4,73.0,57.75,38.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3512,6.600000000000001,4.33125,2.2687500000000016,2.695,0.0050000000000003375,80.78,533.1480000000001,2022-05-01
2022-05-29,WELL-0001,24.0,0.0,39.2,56.5,54.4,2382.5,73.7,58.12,40.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3513,1.0,0.0,1.0,0.0,0.0,79.8,79.8,2022-05-01
2022-05-30,WELL-0001,24.0,0.0,36.4,55.9,49.5,2384.0,72.9,57.63,38.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3514,2.3999999999999986,0.0,2.3999999999999986,0.0,0.0,80.12,192.2879999999999,2022-05-01
2022-05-31,WELL-0001,24.0,0.0,37.5,63.8,53.7,2330.3,74.6,58.88,38.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3515,1.1000000000000014,0.0,1.1000000000000014,0.0,0.0,80.17,88.18700000000011,2022-05-01
2022-06-01,WELL-0001,24.0,0.0,36.6,58.0,50.6,2272.9,73.2,58.03,38.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3516,2.0,0.0,2.0,0.0,0.0,72.93,145.86,2022-06-01
2022-06-02,WELL-0001,20.05,3.95,32.7,49.5,51.0,2408.7,72.8,60.93,39.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3517,6.799999999999997,6.501041666666667,0.29895833333333055,3.95,0.0,72.24,491.23199999999974,2022-06-01
2022-06-03,WELL-0001,24.0,0.0,35.3,54.5,55.4,2345.2,73.0,61.08,37.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3518,2.1000000000000014,0.0,2.1000000000000014,0.0,0.0,73.4,154.14000000000013,2022-06-01
2022-06-04,WELL-0001,24.0,0.0,36.5,58.4,50.7,2313.3,72.6,58.14,38.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3519,2.1000000000000014,0.0,2.1000000000000014,0.0,0.0,73.03,153.3630000000001,2022-06-01
2022-06-05,WELL-0001,24.0,0.0,37.3,61.2,49.1,2378.5,72.7,56.83,38.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3520,1.4000000000000057,0.0,1.4000000000000057,0.0,0.0,72.78,101.89200000000042,2022-06-01
2022-06-06,WELL-0001,24.0,0.0,37.4,59.0,54.4,2311.1,72.2,59.26,40.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3521,2.8999999999999986,0.0,2.8999999999999986,0.0,0.0,72.51,210.2789999999999,2022-06-01
2022-06-07,WELL-0001,20.54,3.46,31.5,54.5,46.6,2335.4,74.6,59.67,38.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3522,6.700000000000003,5.5071666666666665,1.1928333333333363,0.0,3.46,73.88,494.99600000000015,2022-06-01
2022-06-08,WELL-0001,17.92,6.08,29.3,44.6,43.5,2423.6,71.7,59.75,39.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3523,10.499999999999996,10.082666666666666,0.41733333333333,6.078,0.0019999999999997797,73.38,770.4899999999997,2022-06-01
2022-06-09,WELL-0001,24.0,0.0,36.8,58.9,51.2,2361.3,73.0,58.18,37.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3524,0.4000000000000057,0.0,0.4000000000000057,0.0,0.0,73.07,29.228000000000414,2022-06-01
2022-06-10,WELL-0001,24.0,0.0,37.0,58.7,51.6,2320.3,73.0,58.24,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3525,1.8999999999999986,0.0,1.8999999999999986,0.0,0.0,72.37,137.5029999999999,2022-06-01
2022-06-11,WELL-0001,24.0,0.0,34.6,54.6,49.5,2307.0,73.2,58.86,36.6,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3526,2.0,0.0,2.0,0.0,0.0,73.44,146.88,2022-06-01
2022-06-12,WELL-0001,24.0,0.0,35.8,60.0,51.2,2309.6,74.0,58.85,37.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3527,2.0,0.0,2.0,0.0,0.0,73.06,146.12,2022-06-01
2022-06-13,WELL-0001,24.0,0.0,37.7,64.2,51.8,2311.9,74.1,57.88,38.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3528,0.29999999999999716,0.0,0.29999999999999716,0.0,0.0,73.91,22.17299999999979,2022-06-01
2022-06-14,WELL-0001,24.0,0.0,38.3,60.7,54.4,2341.3,74.4,58.68,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3529,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,72.64,43.5840000000001,2022-06-01
2022-06-15,WELL-0001,24.0,0.0,38.4,58.7,55.5,2367.2,73.2,59.11,39.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3530,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,73.23,43.93800000000011,2022-06-01
2022-06-16,WELL-0001,14.68,9.32,22.6,36.8,31.4,2316.0,73.4,58.15,39.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3531,16.9,15.339166666666666,1.560833333333333,9.32,0.0,73.48,1241.812,2022-06-01
2022-06-17,WELL-0001,24.0,0.0,36.0,54.1,52.2,2306.0,73.9,59.18,38.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3532,2.299999999999997,0.0,2.299999999999997,0.0,0.0,73.71,169.5329999999998,2022-06-01
2022-06-18,WELL-0001,24.0,0.0,35.7,57.3,56.9,2311.3,74.2,61.45,37.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3533,2.1999999999999957,0.0,2.1999999999999957,0.0,0.0,73.0,160.59999999999968,2022-06-01
2022-06-19,WELL-0001,24.0,0.0,35.3,49.7,52.9,2386.0,72.1,59.98,37.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3534,2.200000000000003,0.0,2.200000000000003,0.0,0.0,73.23,161.10600000000022,2022-06-01
2022-06-20,WELL-0001,24.0,0.0,40.2,65.5,56.0,2296.6,73.3,58.21,40.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3535,0.0,0.0,0.0,0.0,0.0,73.46,0.0,2022-06-01
2022-06-21,WELL-0001,24.0,0.0,37.3,59.4,52.5,2386.3,73.1,58.46,37.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3536,0.4000000000000057,0.0,0.4000000000000057,0.0,0.0,73.19,29.276000000000415,2022-06-01
2022-06-22,WELL-0001,24.0,0.0,34.5,53.4,48.4,2438.0,71.7,58.38,37.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3537,2.5,0.0,2.5,0.0,0.0,72.39,180.975,2022-06-01
2022-06-23,WELL-0001,24.0,0.0,34.7,54.4,48.9,2310.0,72.4,58.49,37.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3538,2.799999999999997,0.0,2.799999999999997,0.0,0.0,73.08,204.6239999999998,2022-06-01
2022-06-24,WELL-0001,24.0,0.0,33.5,58.0,47.1,2364.4,75.6,58.44,36.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3539,2.8999999999999986,0.0,2.8999999999999986,0.0,0.0,72.87,211.32299999999992,2022-06-01
2022-06-25,WELL-0001,24.0,0.0,35.4,50.9,52.2,2278.7,72.6,59.59,38.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3540,2.6000000000000014,0.0,2.6000000000000014,0.0,0.0,72.47,188.4220000000001,2022-06-01
2022-06-26,WELL-0001,24.0,0.0,37.6,56.3,49.9,2372.3,74.0,57.03,38.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3541,0.6000000000000014,0.0,0.6000000000000014,0.0,0.0,74.54,44.72400000000011,2022-06-01
2022-06-27,WELL-0001,24.0,0.0,39.4,59.0,56.4,2354.9,72.3,58.87,39.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3542,0.0,0.0,0.0,0.0,0.0,72.57,0.0,2022-06-01
2022-06-28,WELL-0001,17.69,6.31,27.0,42.0,38.9,2259.4,74.7,59.03,37.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3543,10.0,9.727916666666667,0.2720833333333328,6.31,0.0,73.05,730.5,2022-06-01
2022-06-29,WELL-0001,24.0,0.0,37.5,53.7,53.4,2362.0,74.4,58.75,38.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3544,1.3999999999999986,0.0,1.3999999999999986,0.0,0.0,72.36,101.3039999999999,2022-06-01
2022-06-30,WELL-0001,24.0,0.0,36.8,56.4,53.8,2289.6,72.4,59.38,38.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3545,1.2000000000000028,0.0,1.2000000000000028,0.0,0.0,72.64,87.1680000000002,2022-06-01
2022-07-01,WELL-0001,24.0,0.0,36.5,52.3,55.9,2353.4,70.9,60.5,38.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3546,1.8999999999999986,0.0,1.8999999999999986,0.0,0.0,82.57,156.88299999999987,2022-07-01
2022-07-02,WELL-0001,24.0,0.0,35.6,58.0,51.5,2373.9,73.1,59.13,38.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3547,2.6000000000000014,0.0,2.6000000000000014,0.0,0.0,82.64,214.86400000000012,2022-07-01
2022-07-03,WELL-0001,24.0,0.0,38.1,59.0,58.7,2345.7,74.2,60.64,38.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3548,0.0,0.0,0.0,0.0,0.0,82.92,0.0,2022-07-01
2022-07-04,WELL-0001,24.0,0.0,33.7,55.6,50.3,2363.6,70.7,59.88,35.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3549,1.6999999999999957,0.0,1.6999999999999957,0.0,0.0,81.96,139.33199999999965,2022-07-01
2022-07-05,WELL-0001,24.0,0.0,37.5,59.8,55.6,2384.7,73.3,59.72,39.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3550,2.200000000000003,0.0,2.200000000000003,0.0,0.0,82.23,180.90600000000023,2022-07-01
2022-07-06,WELL-0001,24.0,0.0,37.6,58.5,57.9,2480.4,72.8,60.63,40.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3551,2.6000000000000014,0.0,2.6000000000000014,0.0,0.0,81.91,212.9660000000001,2022-07-01
2022-07-07,WELL-0001,24.0,0.0,34.5,55.9,47.2,2246.9,72.4,57.77,35.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3552,1.2999999999999972,0.0,1.2999999999999972,0.0,0.0,82.85,107.70499999999976,2022-07-01
2022-07-08,WELL-0001,24.0,0.0,39.7,63.7,57.4,2279.6,72.5,59.11,39.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3553,0.09999999999999432,0.0,0.09999999999999432,0.0,0.0,81.49,8.148999999999536,2022-07-01
2022-07-09,WELL-0001,24.0,0.0,35.4,56.2,52.6,2339.3,73.0,59.77,37.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3554,2.3999999999999986,0.0,2.3999999999999986,0.0,0.0,81.22,194.92799999999988,2022-07-01
2022-07-10,WELL-0001,24.0,0.0,38.2,59.7,55.3,2292.8,72.7,59.14,38.2,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3555,0.0,0.0,0.0,0.0,0.0,81.1,0.0,2022-07-01
2022-07-11,WELL-0001,24.0,0.0,38.8,66.9,60.2,2376.1,71.9,60.81,38.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3556,0.0,0.0,0.0,0.0,0.0,82.59,0.0,2022-07-01
2022-07-12,WELL-0001,24.0,0.0,35.6,56.7,52.5,2286.9,71.9,59.59,36.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3557,0.8999999999999986,0.0,0.8999999999999986,0.0,0.0,81.24,73.11599999999989,2022-07-01
2022-07-13,WELL-0001,24.0,0.0,36.9,54.3,53.9,2311.1,73.2,59.36,37.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3558,0.5,0.0,0.5,0.0,0.0,81.89,40.945,2022-07-01
2022-07-14,WELL-0001,24.0,0.0,36.9,58.7,51.8,2351.3,74.4,58.4,37.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3559,0.8000000000000043,0.0,0.8000000000000043,0.0,0.0,81.58,65.26400000000035,2022-07-01
2022-07-15,WELL-0001,21.12,2.88,34.5,51.9,54.2,2382.0,74.9,61.1,39.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3560,5.399999999999999,4.787999999999999,0.6119999999999992,0.0,2.88,81.58,440.53199999999987,2022-07-01
2022-07-16,WELL-0001,24.0,0.0,37.1,57.9,55.2,2372.6,72.8,59.8,37.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3561,0.7999999999999972,0.0,0.7999999999999972,0.0,0.0,82.82,66.25599999999976,2022-07-01
2022-07-17,WELL-0001,14.4,9.6,21.3,35.2,31.0,2248.5,73.1,59.27,37.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3562,16.400000000000002,15.08,1.320000000000002,9.6,0.0,82.03,1345.2920000000001,2022-07-01
2022-07-18,WELL-0001,24.0,0.0,34.0,51.5,46.3,2355.7,71.0,57.66,36.7,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3563,2.700000000000003,0.0,2.700000000000003,0.0,0.0,81.83,220.94100000000023,2022-07-01
2022-07-19,WELL-0001,24.0,0.0,36.7,56.7,56.5,2357.3,72.0,60.62,38.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3564,1.3999999999999986,0.0,1.3999999999999986,0.0,0.0,82.06,114.88399999999989,2022-07-01
2022-07-20,WELL-0001,24.0,0.0,36.3,54.7,55.2,2331.8,73.5,60.33,39.0,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3565,2.700000000000003,0.0,2.700000000000003,0.0,0.0,82.13,221.75100000000023,2022-07-01
2022-07-21,WELL-0001,24.0,0.0,37.2,59.3,52.6,2298.4,71.4,58.57,37.4,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3566,0.19999999999999574,0.0,0.19999999999999574,0.0,0.0,82.34,16.46799999999965,2022-07-01
2022-07-22,WELL-0001,24.0,0.0,36.0,53.2,54.7,2219.3,74.1,60.31,38.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3567,2.1000000000000014,0.0,2.1000000000000014,0.0,0.0,82.36,172.9560000000001,2022-07-01
2022-07-23,WELL-0001,19.58,4.42,29.1,44.5,46.5,2351.7,71.2,61.51,36.5,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3568,7.399999999999999,6.722083333333333,0.6779166666666656,4.416,0.0039999999999995595,81.5,603.0999999999999,2022-07-01
2022-07-24,WELL-0001,24.0,0.0,35.1,53.4,46.4,2275.0,75.1,56.93,39.1,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3569,4.0,0.0,4.0,0.0,0.0,81.4,325.6,2022-07-01
2022-07-25,WELL-0001,24.0,0.0,36.1,51.3,49.5,2291.3,73.9,57.83,37.8,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3570,1.6999999999999957,0.0,1.6999999999999957,0.0,0.0,81.99,139.38299999999964,2022-07-01
2022-07-26,WELL-0001,24.0,0.0,33.7,50.1,46.5,2321.1,72.3,57.98,36.9,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3571,3.1999999999999957,0.0,3.1999999999999957,0.0,0.0,80.94,259.00799999999964,2022-07-01
2022-07-27,WELL-0001,24.0,0.0,34.8,55.2,51.2,2342.8,75.4,59.53,37.3,,PNX-101,FIELD-001,Horizontal,Synthetic Reservoir R3,3572,2.5,0.0,2.5,0.0,0.0,81.92,204.8,2022-07-01
