date,field_id,oil_volume_bbl,gas_volume_mcf,oil_price_usd,gas_price_usd,revenue_usd
2022-04-06,FIELD-003,451.3,646.1,72.44,3.807,35151.87
2022-04-06,FIELD-004,1415.8,1840.1,75.25,3.746,113431.96
2022-04-07,FIELD-001,4176.0,3529.3,74.06,3.803,322696.49
2022-04-07,FIELD-002,2795.2,2350.0,75.68,3.756,220367.34
2022-04-07,FIELD-003,416.3,584.0,72.06,3.726,32174.56
2022-04-07,FIELD-004,1463.8,1899.4,74.71,3.821,116618.11
2022-04-08,FIELD-001,4321.0,3747.6,74.27,3.747,334962.93
2022-04-08,FIELD-002,2884.1,2319.0,75.88,3.674,227365.51
2022-04-08,FIELD-003,458.3,653.1,72.12,3.774,35517.4
2022-04-08,FIELD-004,1292.6,1636.8,74.38,3.729,102247.22
2022-04-09,FIELD-001,4212.8,3620.0,74.58,3.768,327830.78
2022-04-09,FIELD-002,2710.4,2270.8,76.05,3.754,214650.5
2022-04-09,FIELD-003,444.4,654.8,72.42,3.681,34593.77
2022-04-09,FIELD-004,1372.5,1784.7,73.99,3.752,108247.47
2022-04-10,FIELD-001,4143.4,3583.8,74.39,3.719,321555.68
2022-04-10,FIELD-002,2821.4,2280.2,75.14,3.767,220589.51
2022-04-10,FIELD-003,448.9,650.5,71.16,3.834,34437.74
2022-04-10,FIELD-004,554.0,704.2,75.1,3.808,44286.99
2022-04-11,FIELD-001,4196.5,3663.4,74.74,3.762,327428.12
2022-04-11,FIELD-002,2874.9,2368.7,75.72,3.714,226484.78
2022-04-11,FIELD-003,450.9,665.3,71.21,3.792,34631.41
2022-04-11,FIELD-004,567.0,751.8,73.59,3.843,44614.7
2022-04-12,FIELD-001,4081.0,3649.2,74.28,3.717,316700.76
2022-04-12,FIELD-002,2901.7,2485.6,76.05,3.77,230045.0
2022-04-12,FIELD-003,467.1,678.7,71.5,3.783,35965.17
2022-04-12,FIELD-004,1160.9,1515.3,74.23,3.742,91843.86
2022-04-13,FIELD-001,4301.4,3586.2,74.35,3.773,333339.82
2022-04-13,FIELD-002,2881.2,2349.4,75.69,3.747,226881.23
2022-04-13,FIELD-003,447.1,649.6,72.29,3.745,34753.61
2022-04-13,FIELD-004,1402.2,1770.1,73.73,3.712,109954.82
2022-04-14,FIELD-001,4292.6,3679.9,74.58,3.714,333809.26
2022-04-14,FIELD-002,2814.9,2314.4,75.43,3.785,221087.91
2022-04-14,FIELD-003,416.1,577.7,71.14,3.708,31743.47
2022-04-14,FIELD-004,1444.5,1804.7,74.61,3.794,114621.18
2022-04-15,FIELD-001,4191.4,3643.4,74.71,3.798,326977.13
2022-04-15,FIELD-002,2854.4,2477.8,75.1,3.757,223674.53
2022-04-15,FIELD-003,451.2,672.4,71.32,3.781,34721.93
2022-04-15,FIELD-004,1369.1,1756.8,74.8,3.747,108991.41
2022-04-16,FIELD-001,4365.7,3674.7,74.31,3.759,338228.36
2022-04-16,FIELD-002,2833.8,2310.9,76.17,3.688,224373.15
2022-04-16,FIELD-003,367.6,559.5,71.22,3.75,28278.6
2022-04-16,FIELD-004,1426.7,1916.3,74.16,3.714,112921.21
2022-04-17,FIELD-001,4117.4,3620.2,74.7,3.731,321076.75
2022-04-17,FIELD-002,1673.4,1674.3,75.57,3.794,132811.13
2022-04-17,FIELD-003,440.9,653.6,71.29,3.744,33878.84
2022-04-17,FIELD-004,1398.9,1783.3,75.26,3.744,111957.89
2022-04-18,FIELD-001,4255.8,3610.1,74.0,3.785,328593.43
2022-04-18,FIELD-002,1938.6,1796.7,75.3,3.709,152640.54
2022-04-18,FIELD-003,349.6,529.2,71.74,3.731,27054.75
2022-04-18,FIELD-004,1443.1,1846.7,74.87,3.686,114851.83
2022-04-19,FIELD-001,4249.1,3853.3,74.06,3.748,329130.51
2022-04-19,FIELD-002,2686.2,2287.1,75.05,3.696,210052.43
2022-04-19,FIELD-003,435.1,636.9,71.86,3.793,33682.05
2022-04-19,FIELD-004,1423.0,1922.6,74.24,3.732,112818.66
2022-04-20,FIELD-001,4229.9,3635.2,74.13,3.748,327187.22
2022-04-20,FIELD-002,2816.7,2281.7,74.69,3.738,218908.32
2022-04-20,FIELD-003,453.6,665.5,71.4,3.81,34922.6
2022-04-20,FIELD-004,1416.9,1854.9,74.97,3.852,113370.07
2022-04-21,FIELD-001,4113.4,3582.6,72.92,3.781,313494.94
2022-04-21,FIELD-002,2789.3,2316.3,75.16,3.706,218228.0
2022-04-21,FIELD-003,441.1,636.5,72.86,3.771,34538.79
2022-04-21,FIELD-004,1410.0,1801.9,74.08,3.757,111222.54
2022-04-22,FIELD-001,4133.4,3613.6,74.52,3.793,321727.35
2022-04-22,FIELD-002,2838.9,2326.6,75.75,3.733,223731.87
2022-04-22,FIELD-003,447.4,655.6,71.52,3.698,34422.46
2022-04-22,FIELD-004,1395.1,1885.0,74.93,3.801,111699.73
2022-04-23,FIELD-001,4111.8,3640.0,75.14,3.675,322337.65
2022-04-23,FIELD-002,1510.9,1276.9,75.4,3.707,118655.33
2022-04-23,FIELD-003,447.8,658.5,72.72,3.731,35020.88
2022-04-23,FIELD-004,1375.9,1783.0,73.87,3.782,108381.04
2022-04-24,FIELD-001,4229.0,3564.8,73.9,3.749,325887.54
2022-04-24,FIELD-002,2784.2,2382.8,74.45,3.808,216357.39
2022-04-24,FIELD-003,432.3,625.2,71.93,3.732,33428.59
2022-04-24,FIELD-004,1423.8,1878.7,75.61,3.673,114553.98
2022-04-25,FIELD-001,3756.4,3506.5,73.92,3.734,290766.36
2022-04-25,FIELD-002,2765.5,2422.2,76.12,3.764,219627.02
2022-04-25,FIELD-003,448.3,631.2,71.88,3.814,34631.2
2022-04-25,FIELD-004,1439.0,1875.3,74.58,3.776,114401.75
2022-04-26,FIELD-001,3137.3,2709.6,74.15,3.818,242976.05
2022-04-26,FIELD-002,2741.6,2214.3,75.46,3.739,215160.4
2022-04-26,FIELD-003,254.2,337.0,71.45,3.628,19385.23
2022-04-26,FIELD-004,1329.2,1779.2,74.86,3.728,106136.77
2022-04-27,FIELD-001,4154.6,3642.1,73.98,3.71,320869.5
2022-04-27,FIELD-002,2882.2,2525.6,74.97,3.686,225387.9
2022-04-27,FIELD-003,348.2,484.4,69.68,3.698,26053.89
2022-04-27,FIELD-004,1379.4,1789.1,73.74,3.811,108535.22
2022-04-28,FIELD-001,4154.3,3696.8,74.3,3.75,322527.49
2022-04-28,FIELD-002,2820.4,2369.1,75.4,3.692,221404.88
2022-04-28,FIELD-003,433.9,618.3,71.39,3.763,33302.78
2022-04-28,FIELD-004,1280.6,1710.6,74.79,3.727,102151.48
2022-04-29,FIELD-001,4186.6,3689.9,73.52,3.757,321661.79
2022-04-29,FIELD-002,2808.1,2336.9,75.51,3.67,220616.05
2022-04-29,FIELD-003,449.0,667.9,71.55,3.743,34625.9
2022-04-29,FIELD-004,1424.8,1900.1,75.71,3.802,115095.79
2022-04-30,FIELD-001,4200.0,3681.7,74.42,3.764,326421.92
2022-04-30,FIELD-002,2745.3,2310.1,76.15,3.675,217544.21
2022-04-30,FIELD-003,392.7,581.2,71.08,3.761,30099.01
2022-04-30,FIELD-004,1389.7,1752.5,74.78,3.76,110511.17
2022-05-01,FIELD-001,4175.6,3543.4,80.68,2.645,346259.7
2022-05-01,FIELD-002,2811.3,2311.5,80.32,2.68,231998.44
2022-05-01,FIELD-003,438.8,639.3,77.96,2.665,35912.58
2022-05-01,FIELD-004,1419.0,1842.1,82.18,2.628,121454.46
2022-05-02,FIELD-001,4144.0,3547.5,80.16,2.666,341640.68
2022-05-02,FIELD-002,2818.7,2302.3,81.33,2.639,235320.64
2022-05-02,FIELD-003,452.1,678.2,76.32,2.664,36311.0
2022-05-02,FIELD-004,1408.2,1773.9,79.92,2.666,117272.56
2022-05-03,FIELD-001,4113.8,3567.6,79.13,2.744,335314.49
2022-05-03,FIELD-002,1790.1,1706.8,82.05,2.664,151424.62
2022-05-03,FIELD-003,456.0,647.6,78.63,2.701,37604.45
2022-05-03,FIELD-004,1233.7,1594.0,81.11,2.682,104340.52
2022-05-04,FIELD-001,4144.5,3722.0,80.32,2.642,342719.76
2022-05-04,FIELD-002,2545.7,2123.5,82.03,2.669,214491.39
2022-05-04,FIELD-003,427.8,619.3,78.42,2.644,35185.51
2022-05-04,FIELD-004,1418.4,1811.8,80.53,2.639,119005.09
2022-05-05,FIELD-001,3948.1,3472.4,79.69,2.621,323725.25
2022-05-05,FIELD-002,2775.4,2297.1,83.08,2.707,236798.48
2022-05-05,FIELD-003,397.3,583.0,78.32,2.659,32666.73
2022-05-05,FIELD-004,1390.8,1793.3,80.64,2.577,116775.45
2022-05-06,FIELD-001,4211.9,3631.5,79.89,2.661,346152.11
2022-05-06,FIELD-002,2698.8,2273.6,81.57,2.688,226252.55
2022-05-06,FIELD-003,405.1,587.4,77.38,2.671,32915.58
2022-05-06,FIELD-004,1390.8,1818.0,79.85,2.666,115902.17
2022-05-07,FIELD-001,4204.6,3624.3,79.92,2.579,345378.7
2022-05-07,FIELD-002,3334.1,2696.1,81.41,2.659,278598.01
2022-05-07,FIELD-003,445.0,640.9,77.65,2.692,36279.55
2022-05-07,FIELD-004,1433.5,1833.1,79.21,2.642,118390.59
2022-05-08,FIELD-001,1894.7,1706.2,79.54,2.643,155213.92
2022-05-08,FIELD-002,3382.5,2859.5,81.87,2.696,284634.49
2022-05-08,FIELD-003,435.3,645.3,77.89,2.676,35632.34
2022-05-08,FIELD-004,1427.4,1819.7,80.15,2.684,119290.18
2022-05-09,FIELD-001,4043.9,3456.8,80.53,2.666,334871.1
2022-05-09,FIELD-002,3403.7,2768.2,81.76,2.67,285677.61
2022-05-09,FIELD-003,409.9,599.4,77.26,2.673,33271.07
2022-05-09,FIELD-004,1411.2,1820.6,81.32,2.689,119654.38
2022-05-10,FIELD-001,4137.0,3611.1,79.76,2.663,339583.48
2022-05-10,FIELD-002,3483.5,2817.4,81.84,2.611,292445.87
2022-05-10,FIELD-003,341.6,513.1,78.42,2.662,28154.14
2022-05-10,FIELD-004,1390.1,1858.5,81.08,2.668,117667.79
2022-05-11,FIELD-001,3198.8,2897.4,79.47,2.654,261898.34
2022-05-11,FIELD-002,3370.5,2730.2,81.38,2.651,281529.05
2022-05-11,FIELD-003,439.4,641.9,77.68,2.703,35867.65
2022-05-11,FIELD-004,279.2,366.9,80.38,2.701,23433.09
2022-05-12,FIELD-001,4070.6,3620.7,80.42,2.653,336963.37
2022-05-12,FIELD-002,3375.9,2709.9,82.41,2.639,285359.35
2022-05-12,FIELD-003,442.8,676.7,76.81,2.657,35809.46
2022-05-12,FIELD-004,1208.9,1634.9,80.29,2.658,101408.15
2022-05-13,FIELD-001,1620.6,1437.7,81.62,2.617,136035.83
2022-05-13,FIELD-002,3347.1,2773.6,80.98,2.652,278403.75
2022-05-13,FIELD-003,253.8,371.1,77.98,2.626,20765.83
2022-05-13,FIELD-004,1416.1,1810.2,78.97,2.637,116602.91
2022-05-14,FIELD-001,4204.6,3623.1,80.06,2.65,346221.49
2022-05-14,FIELD-002,3399.2,2838.4,81.36,2.644,284063.64
2022-05-14,FIELD-003,440.9,618.3,78.39,2.614,36178.39
2022-05-14,FIELD-004,1426.4,1855.3,79.76,2.673,118728.88
2022-05-15,FIELD-001,4174.2,3580.4,81.44,2.628,349356.14
2022-05-15,FIELD-002,3363.8,2792.3,80.7,2.673,278922.48
2022-05-15,FIELD-003,443.7,634.2,77.22,2.65,35943.14
2022-05-15,FIELD-004,1392.7,1749.7,80.84,2.684,117282.06
2022-05-16,FIELD-001,4226.1,3736.7,79.51,2.675,346012.88
2022-05-16,FIELD-002,3420.4,2772.5,80.67,2.673,283334.56
2022-05-16,FIELD-003,382.3,590.8,77.09,2.651,31037.72
2022-05-16,FIELD-004,1417.1,1822.9,81.33,2.677,120132.65
2022-05-17,FIELD-001,4132.2,3714.5,80.09,2.66,340828.47
2022-05-17,FIELD-002,3398.1,2749.0,81.48,2.679,284241.76
2022-05-17,FIELD-003,376.4,574.9,78.76,2.689,31191.17
2022-05-17,FIELD-004,1422.0,1848.7,80.16,2.678,118938.34
2022-05-18,FIELD-001,3794.1,3253.4,80.86,2.603,315259.53
2022-05-18,FIELD-002,3266.5,2764.2,81.47,2.67,273502.17
2022-05-18,FIELD-003,445.6,637.8,77.76,2.667,36350.87
2022-05-18,FIELD-004,1375.7,1806.5,80.94,2.681,116192.38
2022-05-19,FIELD-001,4182.1,3673.7,79.76,2.651,343303.27
2022-05-19,FIELD-002,3339.6,2758.9,80.89,2.662,277484.44
2022-05-19,FIELD-003,429.5,608.1,78.88,2.638,35483.13
2022-05-19,FIELD-004,561.7,735.3,80.85,2.665,47373.02
2022-05-20,FIELD-001,4015.4,3540.5,79.6,2.633,328947.98
2022-05-20,FIELD-002,3364.6,2693.0,82.15,2.691,283648.75
2022-05-20,FIELD-003,426.7,637.6,77.94,2.681,34966.4
2022-05-20,FIELD-004,1057.2,1420.4,79.91,2.67,88273.32
2022-05-21,FIELD-001,4113.8,3600.2,80.19,2.675,339516.16
2022-05-21,FIELD-002,3364.1,2714.5,81.91,2.676,282817.43
2022-05-21,FIELD-003,440.8,650.5,77.15,2.635,35721.79
2022-05-21,FIELD-004,1348.1,1832.7,80.29,2.641,113079.11
2022-05-22,FIELD-001,4134.3,3609.1,79.67,2.636,338893.27
2022-05-22,FIELD-002,3373.0,2713.8,81.01,2.597,280294.47
2022-05-22,FIELD-003,439.2,644.2,76.6,2.649,35349.21
2022-05-22,FIELD-004,1407.5,1867.5,80.49,2.676,118287.1
2022-05-23,FIELD-001,4167.0,3626.6,79.51,2.721,341186.15
2022-05-23,FIELD-002,3319.1,2726.9,81.46,2.694,277720.15
2022-05-23,FIELD-003,437.6,647.8,77.08,2.644,35442.99
2022-05-23,FIELD-004,1416.5,1874.4,80.35,2.638,118760.44
2022-05-24,FIELD-001,3922.7,3433.5,80.03,2.632,322970.65
2022-05-24,FIELD-002,3076.3,2550.2,82.19,2.647,259591.48
2022-05-24,FIELD-003,422.9,606.6,77.61,2.683,34448.78
2022-05-24,FIELD-004,1435.1,1784.7,79.76,2.647,119187.68
2022-05-25,FIELD-001,4225.0,3657.8,80.69,2.665,350663.29
2022-05-25,FIELD-002,3131.3,2688.2,82.26,2.66,264731.35
2022-05-25,FIELD-003,409.7,592.6,76.6,2.679,32970.6
2022-05-25,FIELD-004,661.0,849.7,80.38,2.662,55393.08
2022-05-26,FIELD-001,4058.8,3732.7,81.75,2.635,341642.56
2022-05-26,FIELD-002,3379.4,2731.2,81.86,2.688,283979.15
2022-05-26,FIELD-003,429.0,622.0,77.36,2.624,34819.57
2022-05-26,FIELD-004,1406.9,1820.6,80.87,2.636,118575.1
2022-05-27,FIELD-001,4200.9,3620.9,80.63,2.628,348234.29
2022-05-27,FIELD-002,3385.2,2672.2,81.29,2.67,282317.68
2022-05-27,FIELD-003,395.6,569.1,77.89,2.673,32334.49
2022-05-27,FIELD-004,1421.2,1855.2,81.06,2.652,120122.46
2022-05-28,FIELD-001,3685.3,3110.5,80.78,2.641,305913.36
2022-05-28,FIELD-002,3419.8,2725.6,81.53,2.666,286082.74
2022-05-28,FIELD-003,426.3,612.8,78.36,2.698,35058.2
2022-05-28,FIELD-004,1343.4,1754.0,80.42,2.678,112733.44
2022-05-29,FIELD-001,4148.6,3617.7,79.8,2.69,340789.89
2022-05-29,FIELD-002,3354.2,2809.4,82.73,2.65,284937.88
2022-05-29,FIELD-003,432.6,678.6,77.33,2.615,35227.5
2022-05-29,FIELD-004,1276.1,1667.9,81.6,2.722,108669.78
2022-05-30,FIELD-001,4128.4,3695.0,80.12,2.67,340633.06
2022-05-30,FIELD-002,837.6,688.8,81.4,2.664,70015.6
2022-05-30,FIELD-003,431.9,613.6,78.29,2.68,35457.9
2022-05-30,FIELD-004,1396.1,1772.5,79.49,2.692,115747.56
2022-05-31,FIELD-001,4383.6,3634.8,80.17,2.64,361029.08
2022-05-31,FIELD-002,3333.3,2662.6,80.22,2.662,274485.17
2022-05-31,FIELD-003,445.4,648.6,78.61,2.637,36723.25
2022-05-31,FIELD-004,1022.3,1356.7,79.5,2.667,84891.17
2022-06-01,FIELD-001,4129.6,3581.8,72.93,3.286,312941.52
2022-06-01,FIELD-002,3223.0,2736.2,74.16,3.236,247872.02
2022-06-01,FIELD-003,390.7,561.9,70.49,3.17,29321.67
2022-06-01,FIELD-004,1406.7,1843.1,72.82,3.181,108298.8
2022-06-02,FIELD-001,3282.3,2863.1,72.24,3.207,246295.31
2022-06-02,FIELD-002,3318.7,2798.8,74.06,3.249,254876.22
2022-06-02,FIELD-003,443.8,655.4,70.81,3.239,33548.32
2022-06-02,FIELD-004,1414.8,1899.2,72.94,3.199,109271.05
2022-06-03,FIELD-001,4301.8,3669.2,73.4,3.237,327629.32
2022-06-03,FIELD-002,1399.8,1179.6,74.91,3.156,108581.84
2022-06-03,FIELD-003,430.5,615.2,70.61,3.112,32312.11
2022-06-03,FIELD-004,1396.4,1742.5,73.37,3.214,108054.26
2022-06-04,FIELD-001,3966.9,3614.2,73.03,3.125,300997.08
2022-06-04,FIELD-002,3395.3,2735.7,73.79,3.268,259479.45
2022-06-04,FIELD-003,441.5,653.7,70.28,3.162,33095.62
2022-06-04,FIELD-004,1390.8,1839.5,72.54,3.2,106775.03
2022-06-05,FIELD-001,4132.3,3583.6,72.78,3.2,312216.31
2022-06-05,FIELD-002,3294.7,2696.1,74.21,3.185,253086.77
2022-06-05,FIELD-003,443.7,626.5,71.01,3.224,33526.97
2022-06-05,FIELD-004,1103.6,1418.3,73.08,3.196,85183.97
2022-06-06,FIELD-001,3825.9,3415.6,72.51,3.22,288414.24
2022-06-06,FIELD-002,2200.9,1976.4,73.39,3.201,167850.51
2022-06-06,FIELD-003,167.7,247.8,70.13,3.226,12560.2
2022-06-06,FIELD-004,1378.7,1782.2,72.65,3.225,105910.15
2022-06-07,FIELD-001,4066.2,3656.3,73.88,3.208,312140.27
2022-06-07,FIELD-002,1506.7,1435.5,74.95,3.239,117576.75
2022-06-07,FIELD-003,257.5,383.1,71.01,3.202,19511.76
2022-06-07,FIELD-004,1294.3,1743.7,73.74,3.189,101002.34
2022-06-08,FIELD-001,3080.0,2669.3,73.38,3.14,234392.0
2022-06-08,FIELD-002,3271.0,2727.6,74.52,3.207,252502.33
2022-06-08,FIELD-003,442.5,663.7,69.56,3.194,32900.16
2022-06-08,FIELD-004,1398.0,1882.2,72.37,3.238,107267.82
2022-06-09,FIELD-001,4017.4,3559.8,73.07,3.241,305088.73
2022-06-09,FIELD-002,3233.1,2685.8,74.28,3.216,248792.2
2022-06-09,FIELD-003,444.9,642.6,71.72,3.214,33973.54
2022-06-09,FIELD-004,1380.4,1805.9,74.05,3.205,108006.53
2022-06-10,FIELD-001,2685.8,2649.4,72.37,3.202,202854.72
2022-06-10,FIELD-002,3297.2,2707.0,73.75,3.234,251922.94
2022-06-10,FIELD-003,430.4,630.5,70.82,3.151,32467.63
2022-06-10,FIELD-004,1388.6,1789.5,72.83,3.213,106881.4
2022-06-11,FIELD-001,4225.4,3586.4,73.44,3.231,321901.03
2022-06-11,FIELD-002,3272.8,2677.9,74.51,3.138,252259.58
2022-06-11,FIELD-003,434.9,638.9,70.32,3.283,32679.68
2022-06-11,FIELD-004,1311.1,1736.0,72.41,3.197,100486.74
2022-06-12,FIELD-001,3694.2,3267.8,73.06,3.149,280188.55
2022-06-12,FIELD-002,3213.5,2638.5,75.87,3.177,252190.76
2022-06-12,FIELD-003,343.7,488.8,69.81,3.186,25551.01
2022-06-12,FIELD-004,1272.8,1656.4,73.53,3.218,98919.28
2022-06-13,FIELD-001,4039.0,3518.6,73.91,3.211,309820.71
2022-06-13,FIELD-002,3175.6,2686.7,73.86,3.136,242975.31
2022-06-13,FIELD-003,435.2,617.3,70.75,3.162,32742.3
2022-06-13,FIELD-004,1354.4,1755.8,73.52,3.205,105202.83
2022-06-14,FIELD-001,4116.1,3659.2,72.64,3.189,310662.69
2022-06-14,FIELD-002,3219.9,2647.3,73.9,3.193,246403.44
2022-06-14,FIELD-003,434.3,640.3,71.04,3.162,32877.3
2022-06-14,FIELD-004,1388.3,1773.6,73.92,3.235,108360.73
2022-06-15,FIELD-001,4146.6,3637.0,73.23,3.243,315450.31
2022-06-15,FIELD-002,3226.6,2629.2,73.64,3.185,245980.83
2022-06-15,FIELD-003,429.3,629.0,70.67,3.225,32367.16
2022-06-15,FIELD-004,945.0,1248.6,72.65,3.241,72700.96
2022-06-16,FIELD-001,2428.8,2092.1,73.48,3.17,185100.18
2022-06-16,FIELD-002,3349.4,2779.3,73.47,3.153,254843.55
2022-06-16,FIELD-003,447.4,660.2,69.6,3.204,33254.32
2022-06-16,FIELD-004,1371.7,1794.9,72.73,3.173,105458.96
2022-06-17,FIELD-001,3852.0,3359.9,73.71,3.211,294719.56
2022-06-17,FIELD-002,3212.6,2619.2,74.92,3.176,249006.57
2022-06-17,FIELD-003,424.1,663.4,69.89,3.182,31751.29
2022-06-17,FIELD-004,1384.7,1829.1,73.9,3.22,108219.03
2022-06-18,FIELD-001,4118.9,3619.1,73.0,3.24,312405.58
2022-06-18,FIELD-002,3255.0,2699.6,74.87,3.198,252335.17
2022-06-18,FIELD-003,448.8,678.3,70.56,3.159,33810.08
2022-06-18,FIELD-004,1377.4,1712.6,73.69,3.179,106944.96
2022-06-19,FIELD-001,4032.4,3475.8,73.23,3.184,306359.6
2022-06-19,FIELD-002,2562.4,2043.7,74.16,3.184,196534.72
2022-06-19,FIELD-003,432.6,632.3,70.51,3.215,32535.47
2022-06-19,FIELD-004,1266.4,1719.3,73.57,3.249,98755.05
2022-06-20,FIELD-001,4087.5,3550.7,73.46,3.243,311782.67
2022-06-20,FIELD-002,3234.9,2625.3,75.08,3.153,251153.86
2022-06-20,FIELD-003,431.5,637.4,71.11,3.199,32723.01
2022-06-20,FIELD-004,1392.7,1792.9,73.17,3.182,107608.87
2022-06-21,FIELD-001,4153.8,3570.1,73.19,3.199,315437.37
2022-06-21,FIELD-002,1304.5,1025.6,74.62,3.215,100639.09
2022-06-21,FIELD-003,980.7,1345.3,72.42,3.239,75379.72
2022-06-21,FIELD-004,1369.3,1833.5,73.76,3.208,106881.44
2022-06-22,FIELD-001,4124.6,3451.8,72.39,3.15,309452.96
2022-06-22,FIELD-002,2429.1,1878.2,74.03,3.212,185859.05
2022-06-22,FIELD-003,996.9,1399.6,69.51,3.18,73745.25
2022-06-22,FIELD-004,1349.8,1717.4,74.06,3.217,105491.06
2022-06-23,FIELD-001,4274.9,3617.5,73.08,3.203,323996.54
2022-06-23,FIELD-002,3190.7,2684.3,74.73,3.16,246923.4
2022-06-23,FIELD-003,1000.3,1442.7,70.32,3.18,74928.88
2022-06-23,FIELD-004,1313.4,1670.9,73.08,3.188,101310.1
2022-06-24,FIELD-001,4138.3,3512.6,72.87,3.136,312573.43
2022-06-24,FIELD-002,3289.5,2800.9,74.65,3.213,254560.47
2022-06-24,FIELD-003,997.3,1424.2,69.96,3.252,74402.61
2022-06-24,FIELD-004,1336.6,1787.7,74.22,3.172,104873.04
2022-06-25,FIELD-001,4072.1,3593.8,72.47,3.143,306400.4
2022-06-25,FIELD-002,3158.5,2546.9,73.56,3.185,240451.14
2022-06-25,FIELD-003,1037.5,1533.5,70.77,3.244,78398.55
2022-06-25,FIELD-004,1082.4,1406.3,72.9,3.178,83376.18
2022-06-26,FIELD-001,4100.8,3462.8,74.54,3.24,316893.1
2022-06-26,FIELD-002,646.3,535.2,74.66,3.2,49965.4
2022-06-26,FIELD-003,958.8,1351.9,70.76,3.18,72143.73
2022-06-26,FIELD-004,1381.8,1903.1,73.14,3.233,107217.57
2022-06-27,FIELD-001,3988.8,3486.6,72.57,3.203,300634.8
2022-06-27,FIELD-002,3118.0,2599.7,75.01,3.132,242023.44
2022-06-27,FIELD-003,697.0,993.4,70.28,3.243,52206.76
2022-06-27,FIELD-004,1379.2,1808.6,73.9,3.165,107647.1
2022-06-28,FIELD-001,2903.1,2562.2,73.05,3.195,220257.68
2022-06-28,FIELD-002,3298.8,2602.0,74.03,3.186,252500.14
2022-06-28,FIELD-003,944.7,1389.0,70.73,3.151,71195.37
2022-06-28,FIELD-004,1356.7,1802.5,72.7,3.216,104428.93
2022-06-29,FIELD-001,3958.4,3478.7,72.36,3.191,297530.36
2022-06-29,FIELD-002,3138.1,2661.7,74.19,3.196,241322.43
2022-06-29,FIELD-003,981.3,1394.5,71.12,3.224,74285.92
2022-06-29,FIELD-004,1400.1,1753.1,74.18,3.243,109544.72
2022-06-30,FIELD-001,3997.1,3554.8,72.64,3.26,301937.99
2022-06-30,FIELD-002,3368.4,2736.6,74.81,3.214,260785.44
2022-06-30,FIELD-003,1018.8,1457.8,70.91,3.181,76880.37
2022-06-30,FIELD-004,1406.8,1801.3,73.09,3.193,108574.56
2022-07-01,FIELD-001,3990.9,3533.6,82.57,3.722,342680.67
2022-07-01,FIELD-002,3143.8,2618.9,83.43,3.772,272165.72
2022-07-01,FIELD-003,979.7,1382.3,80.13,3.732,83662.1
2022-07-01,FIELD-004,1376.7,1837.6,81.64,3.74,119266.41
2022-07-02,FIELD-001,4022.7,3635.1,82.64,3.698,345878.53
2022-07-02,FIELD-002,3261.2,2642.3,84.16,3.748,284365.93
2022-07-02,FIELD-003,983.6,1408.3,79.47,3.73,83419.65
2022-07-02,FIELD-004,1134.9,1613.2,82.0,3.757,99122.59
2022-07-03,FIELD-001,4052.8,3547.9,82.92,3.73,349291.84
2022-07-03,FIELD-002,3288.8,2766.3,83.05,3.69,283342.49
2022-07-03,FIELD-003,962.5,1311.8,79.15,3.729,81073.58
2022-07-03,FIELD-004,1158.0,1508.0,82.05,3.666,100542.23
2022-07-04,FIELD-001,4085.7,3656.6,81.96,3.693,348367.8
2022-07-04,FIELD-002,2079.7,1917.0,82.74,3.695,179157.69
2022-07-04,FIELD-003,848.1,1243.9,78.99,3.679,71567.73
2022-07-04,FIELD-004,1386.9,1828.4,81.87,3.736,120376.41
2022-07-05,FIELD-001,3721.1,3384.4,82.23,3.791,318816.31
2022-07-05,FIELD-002,3144.9,2686.1,83.8,3.705,273494.62
2022-07-05,FIELD-003,1018.3,1423.6,79.71,3.691,86423.2
2022-07-05,FIELD-004,1380.0,1786.5,81.78,3.738,119534.34
2022-07-06,FIELD-001,4131.1,3679.4,81.91,3.775,352268.14
2022-07-06,FIELD-002,3186.5,2604.1,83.55,3.693,275849.02
2022-07-06,FIELD-003,597.9,810.8,78.51,3.7,49941.09
2022-07-06,FIELD-004,1383.5,1829.2,82.92,3.644,121385.42
2022-07-07,FIELD-001,4389.1,4111.1,82.85,3.688,378798.67
2022-07-07,FIELD-002,1822.8,1452.2,83.42,3.716,157454.35
2022-07-07,FIELD-003,986.9,1399.3,79.4,3.722,83568.05
2022-07-07,FIELD-004,1342.0,1673.0,81.57,3.67,115606.85
2022-07-08,FIELD-001,4665.4,4267.4,81.49,3.69,395930.15
2022-07-08,FIELD-002,3115.7,2557.8,82.6,3.682,266774.64
2022-07-08,FIELD-003,1016.0,1500.2,80.64,3.661,87422.47
2022-07-08,FIELD-004,1352.8,1749.7,83.42,3.738,119390.95
2022-07-09,FIELD-001,4515.5,4172.6,81.22,3.647,381966.38
2022-07-09,FIELD-002,2845.7,2258.5,83.33,3.735,245567.68
2022-07-09,FIELD-003,963.5,1344.5,79.3,3.724,81412.47
2022-07-09,FIELD-004,1304.0,1711.5,82.5,3.707,113924.53
2022-07-10,FIELD-001,4472.8,4259.8,81.1,3.736,378658.69
2022-07-10,FIELD-002,3121.1,2597.9,81.95,3.716,265427.94
2022-07-10,FIELD-003,994.8,1363.4,80.08,3.721,84736.8
2022-07-10,FIELD-004,1167.0,1501.3,82.45,3.803,101928.59
