date,well_id,operating_hours,downtime_hours,oil_production_bbl,gas_production_mcf,water_production_bbl,pressure_psi,temperature_c,water_cut_pct,potential_production_bbl,dq_flag
2022-09-25,WELL-0001,24.0,0.0,35.1,56.0,54.3,2267.4,73.4,60.74,36.4,
2022-09-26,WELL-0001,24.0,0.0,34.1,53.0,48.2,2368.2,72.1,58.57,35.7,
2022-09-27,WELL-0001,24.0,0.0,34.4,48.3,52.5,2299.4,75.2,60.41,36.0,
2022-09-28,WELL-0001,24.0,0.0,33.4,56.4,50.3,2357.3,74.1,60.1,36.6,
2022-09-29,WELL-0001,24.0,0.0,33.3,51.2,46.0,2297.2,74.3,58.01,36.4,
2022-09-30,WELL-0001,24.0,0.0,35.7,55.6,52.6,2348.6,70.1,59.57,36.7,
2022-10-01,WELL-0001,24.0,0.0,36.1,53.9,55.3,2375.6,72.2,60.5,38.7,
2022-10-02,WELL-0001,24.0,0.0,36.3,58.1,52.6,2295.5,73.4,59.17,36.6,
2022-10-03,WELL-0001,24.0,0.0,35.3,54.4,53.2,2306.4,70.8,60.11,36.5,
2022-10-04,WELL-0001,24.0,0.0,32.6,49.1,48.5,2392.0,76.2,59.8,34.7,
2022-10-05,WELL-0001,24.0,0.0,37.6,58.7,55.9,2266.2,73.1,59.79,39.0,
2022-10-06,WELL-0001,24.0,0.0,34.3,53.6,50.6,2248.3,73.1,59.6,37.5,
2022-10-07,WELL-0001,24.0,0.0,35.6,51.8,54.3,2306.8,71.1,60.4,37.9,
2022-10-08,WELL-0001,24.0,0.0,37.0,59.1,55.2,2296.3,70.2,59.87,37.0,
2022-10-09,WELL-0001,24.0,0.0,33.9,59.6,49.8,2312.2,73.6,59.5,35.1,
2022-10-10,WELL-0001,24.0,0.0,32.5,51.8,50.9,2349.5,74.0,61.03,35.5,
2022-10-11,WELL-0001,24.0,0.0,34.2,58.9,51.1,2300.9,74.6,59.91,34.4,
2022-10-12,WELL-0001,24.0,0.0,35.4,53.7,50.2,2376.5,73.8,58.64,36.5,
2022-10-13,WELL-0001,24.0,0.0,34.8,54.4,51.0,2342.5,72.0,59.44,36.7,
2022-10-14,WELL-0001,24.0,0.0,36.4,54.9,56.1,2325.9,74.2,60.65,36.8,
2022-10-15,WELL-0001,11.18,12.82,16.6,28.4,24.4,2320.8,75.3,59.51,35.5,
2022-10-16,WELL-0001,24.0,0.0,35.5,57.6,54.0,2305.4,69.9,60.34,37.9,
2022-10-17,WELL-0001,24.0,0.0,37.5,62.4,54.5,2319.4,74.6,59.24,37.5,
2022-10-18,WELL-0001,11.14,12.86,16.2,24.1,24.1,2278.7,71.4,59.8,36.4,
2022-10-19,WELL-0001,24.0,0.0,37.1,54.5,54.9,2335.0,74.7,59.67,37.1,
2022-10-20,WELL-0001,24.0,0.0,36.5,55.1,53.4,2279.6,72.9,59.4,37.7,
2022-10-21,WELL-0001,24.0,0.0,35.7,53.6,51.6,2313.2,74.3,59.11,36.8,
2022-10-22,WELL-0001,24.0,0.0,32.8,53.5,49.1,2291.1,74.7,59.95,34.3,
2022-10-23,WELL-0001,24.0,0.0,33.0,48.6,49.9,2268.7,70.9,60.19,35.2,
2022-10-24,WELL-0001,24.0,0.0,34.8,57.1,50.4,2295.45,71.4,59.15,37.1,pressure_psi_imputed
2022-10-25,WELL-0001,24.0,0.0,33.9,56.3,49.1,2322.2,74.1,59.16,36.0,
2022-10-26,WELL-0001,24.0,0.0,33.2,60.1,48.1,2323.1,74.1,59.16,34.9,
2022-10-27,WELL-0001,24.0,0.0,32.9,52.5,56.1,2355.2,73.1,63.03,35.7,
2022-10-28,WELL-0001,24.0,0.0,36.1,54.1,59.5,2235.4,71.1,62.24,36.5,
2022-10-29,WELL-0001,24.0,0.0,35.8,59.6,53.7,2290.2,75.5,60.0,37.4,
2022-10-30,WELL-0001,24.0,0.0,33.8,53.5,51.4,2339.0,74.1,60.33,36.2,
2022-10-31,WELL-0001,24.0,0.0,33.3,53.1,48.0,2324.3,71.9,59.04,33.3,
2022-11-01,WELL-0001,24.0,0.0,36.4,56.0,55.8,2316.6,74.1,60.52,36.4,
2022-11-02,WELL-0001,24.0,0.0,34.1,54.5,49.2,2210.6,73.7,59.06,35.5,
2022-11-03,WELL-0001,24.0,0.0,34.1,50.8,53.8,2253.9,74.0,61.21,34.9,
2022-11-04,WELL-0001,24.0,0.0,34.1,56.8,53.9,2289.4,76.3,61.25,35.1,
2022-11-05,WELL-0001,24.0,0.0,33.7,52.8,51.1,2253.3,71.8,60.26,35.0,
2022-11-06,WELL-0001,24.0,0.0,33.4,52.1,53.6,2397.4,73.7,61.61,35.8,
2022-11-07,WELL-0001,24.0,0.0,33.5,50.1,54.0,2374.3,72.8,61.71,35.2,
2022-11-08,WELL-0001,24.0,0.0,35.9,55.0,51.0,2274.7,73.8,58.69,36.0,
2022-11-09,WELL-0001,24.0,0.0,34.4,49.0,54.3,2407.3,72.6,61.22,35.4,
2022-11-10,WELL-0001,24.0,0.0,35.8,59.5,54.2,2386.1,74.1,60.22,37.2,
2022-11-11,WELL-0001,24.0,0.0,33.8,54.2,52.2,2392.0,73.3,60.7,35.9,
2022-11-12,WELL-0001,20.5,3.5,29.4,45.1,46.1,2343.1,71.4,61.06,35.3,
2022-11-13,WELL-0001,24.0,0.0,32.8,51.9,45.6,2348.3,75.8,58.16,34.9,
2022-11-14,WELL-0001,24.0,0.0,35.8,57.5,52.3,2324.0,74.6,59.36,36.6,
2022-11-15,WELL-0001,24.0,0.0,32.7,47.4,47.9,2434.2,72.2,59.43,36.0,
2022-11-16,WELL-0001,24.0,0.0,33.6,45.8,54.0,2383.7,73.4,61.64,34.0,
2022-11-17,WELL-0001,24.0,0.0,35.1,55.4,52.0,2383.3,72.2,59.7,36.1,
2022-11-18,WELL-0001,24.0,0.0,32.4,52.8,47.4,2292.9,72.7,59.4,32.9,
2022-11-19,WELL-0001,24.0,0.0,35.6,54.9,55.4,2375.3,73.7,60.88,37.0,
2022-11-20,WELL-0001,24.0,0.0,35.1,58.0,56.6,2324.9,74.0,61.72,35.8,
2022-11-21,WELL-0001,24.0,0.0,32.6,50.6,51.7,2395.5,71.5,61.33,34.8,
2022-11-22,WELL-0001,24.0,0.0,35.9,57.2,54.5,2388.1,73.7,60.29,37.0,
2022-11-23,WELL-0001,24.0,0.0,37.0,57.4,58.1,2290.8,74.8,61.09,37.0,
2022-11-24,WELL-0001,24.0,0.0,35.1,56.3,51.2,2376.6,72.2,59.33,35.4,
2022-11-25,WELL-0001,24.0,0.0,33.1,52.1,48.5,2337.6,73.2,59.44,34.3,
2022-11-26,WELL-0001,24.0,0.0,32.5,46.9,51.6,2344.5,73.1,61.36,35.6,
2022-11-27,WELL-0001,24.0,0.0,36.0,60.1,53.0,2310.0,73.8,59.55,36.0,
2022-11-28,WELL-0001,24.0,0.0,34.1,55.2,50.7,2303.8,72.5,59.79,35.0,
2022-11-29,WELL-0001,24.0,0.0,36.5,56.0,53.2,2338.6,71.7,59.31,37.7,
2022-11-30,WELL-0001,24.0,0.0,34.7,59.0,56.8,2345.0,71.4,62.08,35.7,
2022-12-01,WELL-0001,24.0,0.0,34.9,58.4,52.5,2300.0,74.0,60.07,35.8,
2022-12-02,WELL-0001,24.0,0.0,33.1,49.1,51.3,2401.0,71.9,60.78,35.0,
2022-12-03,WELL-0001,24.0,0.0,35.7,55.2,52.9,2339.0,73.9,59.71,35.7,
2022-12-04,WELL-0001,24.0,0.0,34.9,51.7,55.4,2287.1,70.8,61.35,35.0,
2022-12-05,WELL-0001,24.0,0.0,33.6,56.6,50.8,2401.1,73.0,60.19,36.0,
2022-12-06,WELL-0001,24.0,0.0,33.4,57.2,49.6,2421.8,72.9,59.76,33.4,
2022-12-07,WELL-0001,24.0,0.0,34.6,52.3,50.3,2404.4,75.0,59.25,36.0,
2022-12-08,WELL-0001,24.0,0.0,33.9,60.5,56.1,2367.9,72.1,62.33,34.9,oil_imputed
2022-12-09,WELL-0001,4.11,19.89,6.1,9.2,9.4,2238.9,73.4,60.65,36.8,
2022-12-10,WELL-0001,24.0,0.0,35.7,54.9,55.0,2331.8,72.1,60.64,35.7,
2022-12-11,WELL-0001,24.0,0.0,33.2,50.5,48.8,2407.7,72.7,59.51,34.6,
2022-12-12,WELL-0001,24.0,0.0,35.2,54.0,57.5,2340.3,74.3,62.03,36.1,
2022-12-13,WELL-0001,24.0,0.0,33.7,53.3,52.5,2328.4,73.6,60.9,35.9,
2022-12-14,WELL-0001,24.0,0.0,34.4,54.3,50.8,2406.8,72.2,59.62,35.3,
2022-12-15,WELL-0001,24.0,0.0,33.5,50.6,52.1,2381.2,73.5,60.86,34.5,
2022-12-16,WELL-0001,24.0,0.0,33.7,52.8,49.6,2290.7,73.5,59.54,35.8,
2022-12-17,WELL-0001,18.29,5.71,24.3,37.9,35.6,2287.7,71.8,59.43,34.2,
2022-12-18,WELL-0001,24.0,0.0,33.1,51.5,50.6,2358.5,74.3,60.45,35.5,
2022-12-19,WELL-0001,24.0,0.0,32.3,51.5,46.9,2391.4,72.7,59.22,35.1,
2022-12-20,WELL-0001,15.34,8.66,21.2,32.6,31.3,2355.3,73.6,59.62,35.3,
2022-12-21,WELL-0001,21.04,2.96,30.1,44.8,46.8,2372.3,71.2,60.86,35.3,
2022-12-22,WELL-0001,24.0,0.0,34.1,55.5,51.4,2293.9,73.2,60.12,35.3,
2022-12-23,WELL-0001,24.0,0.0,36.2,53.2,54.3,2304.1,73.6,60.0,36.2,
2022-12-24,WELL-0001,24.0,0.0,34.3,55.3,50.7,2373.2,74.9,59.65,35.3,
2022-12-25,WELL-0001,22.24,1.76,30.4,48.9,45.9,2233.1,72.5,60.16,34.0,
2022-12-26,WELL-0001,20.06,3.94,28.6,46.2,45.1,2416.3,71.7,61.19,34.2,
2022-12-27,WELL-0001,24.0,0.0,32.2,51.2,50.0,2349.6,71.9,60.83,33.9,
2022-12-28,WELL-0001,24.0,0.0,33.2,55.6,49.9,2270.5,71.6,60.05,34.8,
2022-12-29,WELL-0001,24.0,0.0,33.9,53.2,53.1,2316.0,73.1,61.03,33.9,
2022-12-30,WELL-0001,0.0,24.0,0.0,0.0,0.0,2356.3,71.0,0.0,34.3,
2022-12-31,WELL-0001,11.01,12.99,15.2,22.4,23.8,2328.7,72.3,61.03,33.7,
2023-01-01,WELL-0001,24.0,0.0,34.5,48.8,50.9,2380.8,73.7,59.6,35.2,
2023-01-02,WELL-0001,24.0,0.0,32.7,53.9,48.2,2357.6,72.4,59.58,33.8,
2023-01-03,WELL-0001,24.0,0.0,35.4,57.7,55.4,2286.0,74.7,61.01,35.7,
2023-01-04,WELL-0001,20.16,3.84,29.8,44.2,47.1,2277.0,74.2,61.25,35.5,
2023-01-05,WELL-0001,24.0,0.0,34.8,58.1,53.3,2364.6,73.0,60.5,35.2,
2023-01-06,WELL-0001,24.0,0.0,31.4,50.2,46.8,2267.5,72.4,59.85,33.7,
2023-01-07,WELL-0001,24.0,0.0,35.3,51.9,50.7,2239.7,74.1,58.95,36.0,
2023-01-08,WELL-0001,24.0,0.0,34.1,53.8,55.2,2395.7,73.2,61.81,35.5,
2023-01-09,WELL-0001,24.0,0.0,33.4,54.0,49.9,2310.9,73.6,59.9,33.4,
2023-01-10,WELL-0001,24.0,0.0,34.1,52.5,55.8,2305.9,74.0,62.07,35.1,
2023-01-11,WELL-0001,24.0,0.0,32.5,49.9,49.5,2238.2,71.8,60.37,33.2,
2023-01-12,WELL-0001,24.0,0.0,33.6,57.6,49.3,2285.7,73.9,59.47,34.0,
2023-01-13,WELL-0001,24.0,0.0,35.2,52.2,53.6,2281.8,71.8,60.36,35.9,
2023-01-14,WELL-0001,24.0,0.0,33.1,54.4,49.8,2374.6,73.9,60.07,34.1,
2023-01-15,WELL-0001,24.0,0.0,29.9,44.2,44.2,2289.3,70.3,59.65,34.6,
2023-01-16,WELL-0001,24.0,0.0,36.0,57.1,59.3,2307.2,70.3,62.22,36.0,
2023-01-17,WELL-0001,24.0,0.0,30.9,49.4,44.8,2277.5,72.5,59.18,33.7,
2023-01-18,WELL-0001,24.0,0.0,33.3,53.8,51.9,2307.6,74.6,60.92,34.4,
2023-01-19,WELL-0001,17.79,6.21,26.2,42.9,38.9,2348.7,74.1,59.75,35.9,
2023-01-20,WELL-0001,24.0,0.0,33.8,55.8,50.9,2334.5,74.1,60.09,34.7,
2023-01-21,WELL-0001,24.0,0.0,34.1,53.2,50.8,2322.0,74.3,59.84,35.3,
2023-01-22,WELL-0001,24.0,0.0,33.9,53.3,53.3,2324.8,73.2,61.12,34.3,
2023-01-23,WELL-0001,24.0,0.0,35.9,57.4,54.5,2287.6,72.2,60.29,35.9,
2023-01-24,WELL-0001,24.0,0.0,33.6,50.9,51.2,2345.4,71.0,60.38,33.6,
2023-01-25,WELL-0001,24.0,0.0,32.5,50.9,47.6,2291.7,74.5,59.43,33.8,
2023-01-26,WELL-0001,24.0,0.0,31.8,47.6,47.3,2317.5,74.1,59.8,33.0,
2023-01-27,WELL-0001,24.0,0.0,34.1,58.2,52.0,2325.6,73.9,60.39,34.2,
2023-01-28,WELL-0001,24.0,0.0,34.2,58.5,50.5,2278.0,72.6,59.62,34.2,
2023-01-29,WELL-0001,24.0,0.0,32.6,50.0,47.3,2354.7,71.7,59.2,33.9,
2023-01-30,WELL-0001,24.0,0.0,34.4,62.3,54.1,2386.8,73.3,61.13,35.1,
2023-01-31,WELL-0001,24.0,0.0,33.9,50.6,57.6,2347.6,72.4,62.95,35.2,
2023-02-01,WELL-0001,24.0,0.0,35.9,54.0,57.4,2334.9,72.7,61.52,36.0,
2023-02-02,WELL-0001,24.0,0.0,33.8,50.6,46.6,2206.7,74.0,57.96,35.9,
2023-02-03,WELL-0001,24.0,0.0,30.7,53.2,50.4,2287.7,72.0,62.15,33.8,
2023-02-04,WELL-0001,24.0,0.0,32.0,52.2,50.6,2326.3,71.5,61.26,33.1,
2023-02-05,WELL-0001,24.0,0.0,31.8,50.5,48.7,2284.9,72.2,60.5,33.0,
2023-02-06,WELL-0001,24.0,0.0,33.9,52.0,52.4,2376.0,73.8,60.72,35.6,
2023-02-07,WELL-0001,24.0,0.0,34.8,54.2,51.2,2300.9,73.1,59.53,36.1,
2023-02-08,WELL-0001,24.0,0.0,32.8,54.7,50.8,2303.7,73.4,60.77,34.4,
2023-02-09,WELL-0001,24.0,0.0,32.8,51.2,46.5,2347.2,74.3,58.64,33.9,
2023-02-10,WELL-0001,24.0,0.0,34.1,53.0,51.0,2231.0,74.1,59.93,35.1,
2023-02-11,WELL-0001,24.0,0.0,34.4,54.7,55.3,2354.9,72.9,61.65,34.5,
2023-02-12,WELL-0001,24.0,0.0,33.8,52.3,55.0,2308.3,73.85,61.94,35.7,temperature_c_imputed
2023-02-13,WELL-0001,24.0,0.0,32.0,50.9,48.7,2247.7,74.8,60.35,33.1,
2023-02-14,WELL-0001,24.0,0.0,33.1,55.3,51.5,2279.1,72.8,60.87,33.5,
2023-02-15,WELL-0001,24.0,0.0,35.2,54.2,54.1,2331.4,73.9,60.58,35.2,
2023-02-16,WELL-0001,24.0,0.0,33.5,51.7,53.7,2275.5,73.7,61.58,34.5,
2023-02-17,WELL-0001,24.0,0.0,35.2,60.4,51.2,2346.9,72.9,59.26,36.9,
2023-02-18,WELL-0001,24.0,0.0,33.8,60.5,53.6,2365.0,72.0,61.33,33.8,
2023-02-19,WELL-0001,24.0,0.0,32.2,51.3,52.4,2371.1,73.4,61.94,33.9,
2023-02-20,WELL-0001,24.0,0.0,30.7,47.9,47.5,2271.7,72.8,60.74,33.6,
2023-02-21,WELL-0001,24.0,0.0,34.8,53.6,52.8,2390.9,72.0,60.27,35.4,
2023-02-22,WELL-0001,24.0,0.0,35.4,60.5,53.9,2257.7,73.4,60.36,35.5,
2023-02-23,WELL-0001,24.0,0.0,33.5,54.6,55.1,2332.7,72.6,62.19,34.7,
2023-02-24,WELL-0001,24.0,0.0,33.8,52.1,51.3,2297.2,72.7,60.28,34.3,
2023-02-25,WELL-0001,24.0,0.0,34.0,55.3,52.5,2352.7,72.9,60.69,34.1,
2023-02-26,WELL-0001,24.0,0.0,34.8,53.3,59.7,2342.3,74.4,63.17,35.7,
2023-02-27,WELL-0001,24.0,0.0,33.6,49.6,52.4,2324.1,72.0,60.93,35.3,
2023-02-28,WELL-0001,24.0,0.0,31.6,51.7,46.6,2226.3,72.2,59.59,34.7,
2023-03-01,WELL-0001,24.0,0.0,34.0,50.8,49.6,2325.7,73.3,59.33,34.0,
2023-03-02,WELL-0001,21.41,2.59,30.5,46.6,47.5,2329.9,72.1,60.9,34.2,
2023-03-03,WELL-0001,24.0,0.0,33.4,47.0,51.7,2332.0,73.5,60.75,33.4,
2023-03-04,WELL-0001,24.0,0.0,33.1,53.4,50.6,2278.9,75.0,60.45,34.3,
2023-03-05,WELL-0001,24.0,0.0,31.7,50.3,47.0,2260.7,74.7,59.72,33.4,
2023-03-06,WELL-0001,24.0,0.0,32.1,52.4,49.5,2283.0,73.3,60.66,32.9,
2023-03-07,WELL-0001,24.0,0.0,34.0,51.4,54.2,2291.6,70.5,61.45,35.1,
2023-03-08,WELL-0001,24.0,0.0,30.1,47.5,47.0,2283.3,73.9,60.96,31.5,
2023-03-09,WELL-0001,24.0,0.0,33.4,60.6,52.1,2366.8,72.7,60.94,33.7,
2023-03-10,WELL-0001,15.21,8.79,22.9,35.7,36.1,2422.4,72.7,61.19,36.1,
2023-03-11,WELL-0001,24.0,0.0,33.2,56.2,48.6,2286.3,74.9,59.41,34.2,
2023-03-12,WELL-0001,9.6,14.4,14.1,22.2,23.2,2283.0,72.2,62.2,36.6,
2023-03-13,WELL-0001,9.6,14.4,13.1,21.7,19.6,2333.3,74.1,59.94,33.9,
2023-03-14,WELL-0001,9.6,14.4,13.2,19.5,20.3,2303.1,73.9,60.6,33.4,
2023-03-15,WELL-0001,21.07,2.93,29.8,46.2,46.3,2368.0,73.2,60.84,34.6,
2023-03-16,WELL-0001,24.0,0.0,36.7,59.8,56.6,2359.8,72.8,60.66,36.9,
2023-03-17,WELL-0001,19.33,4.67,26.8,44.6,40.6,2312.4,72.0,60.24,34.8,
2023-03-18,WELL-0001,24.0,0.0,32.9,54.5,53.4,2379.3,74.3,61.88,32.9,
2023-03-19,WELL-0001,24.0,0.0,33.6,51.2,51.4,2330.2,73.6,60.47,33.6,
2023-03-20,WELL-0001,24.0,0.0,31.9,53.4,48.5,2296.4,73.0,60.32,32.9,
2023-03-21,WELL-0001,24.0,0.0,33.6,51.4,50.9,2284.1,75.2,60.24,33.6,
2023-03-22,WELL-0001,13.15,10.85,19.0,32.9,29.3,2224.4,74.7,60.66,35.0,
2023-03-23,WELL-0001,24.0,0.0,34.9,54.0,56.2,2381.2,72.8,61.69,35.4,
2023-03-24,WELL-0001,24.0,0.0,34.6,57.9,55.6,2358.3,75.0,61.64,35.3,
2023-03-25,WELL-0001,24.0,0.0,33.9,54.1,50.7,2315.4,74.2,59.93,35.2,
2023-03-26,WELL-0001,24.0,0.0,34.0,54.3,54.1,2345.6,73.8,61.41,35.0,
2023-03-27,WELL-0001,24.0,0.0,34.7,57.8,52.3,2289.7,72.1,60.11,35.4,
2023-03-28,WELL-0001,24.0,0.0,33.3,51.5,54.3,2331.4,74.2,61.99,33.3,
2023-03-29,WELL-0001,24.0,0.0,33.5,59.1,50.6,2284.75,72.1,60.17,34.5,pressure_psi_imputed
2023-03-30,WELL-0001,24.0,0.0,30.6,46.3,50.4,2238.1,71.9,62.22,33.4,
2023-03-31,WELL-0001,24.0,0.0,32.6,46.4,56.3,2261.5,72.3,63.33,32.7,
2023-04-01,WELL-0001,24.0,0.0,33.6,60.4,51.9,2295.1,72.2,60.7,34.8,
2023-04-02,WELL-0001,24.0,0.0,32.1,50.2,50.9,2282.2,72.9,61.33,33.1,
2023-04-03,WELL-0001,24.0,0.0,32.7,50.9,51.1,2394.2,73.0,60.98,34.5,
2023-04-04,WELL-0001,24.0,0.0,32.4,52.9,48.9,2322.0,72.4,60.15,33.0,
2023-04-05,WELL-0001,9.6,14.4,13.1,19.4,20.0,2258.5,73.6,60.42,33.7,
2023-04-06,WELL-0001,1.5,22.5,2.0,3.1,3.3,2244.8,74.2,62.26,33.5,
2023-04-07,WELL-0001,21.82,2.18,30.7,53.1,49.0,2348.9,72.0,61.48,33.8,water_cut_recomputed
2023-04-08,WELL-0001,24.0,0.0,32.7,53.0,52.9,2383.6,75.1,61.8,33.9,
2023-04-09,WELL-0001,24.0,0.0,34.4,50.4,55.0,2316.5,74.7,61.52,34.4,
2023-04-10,WELL-0001,24.0,0.0,30.7,48.6,46.6,2256.6,71.8,60.28,32.8,
2023-04-11,WELL-0001,24.0,0.0,34.3,57.8,53.2,2325.5,72.6,60.8,35.5,
2023-04-12,WELL-0001,24.0,0.0,32.9,52.4,49.6,2349.6,72.2,60.12,34.5,
2023-04-13,WELL-0001,24.0,0.0,33.5,53.2,50.3,2346.8,74.3,60.02,33.5,
2023-04-14,WELL-0001,24.0,0.0,33.8,49.0,56.6,2244.8,72.6,62.61,34.2,
2023-04-15,WELL-0001,18.91,5.09,24.7,39.5,36.9,2354.9,74.0,59.9,33.5,
2023-04-16,WELL-0001,24.0,0.0,33.0,60.1,48.9,2292.1,71.0,59.71,33.5,
2023-04-17,WELL-0001,24.0,0.0,31.7,49.1,46.4,2335.6,74.3,59.41,33.4,
2023-04-18,WELL-0001,14.11,9.89,18.7,31.8,28.0,2312.6,73.2,59.96,33.8,
2023-04-19,WELL-0001,24.0,0.0,32.7,49.9,54.5,2309.4,74.7,62.5,33.4,
2023-04-20,WELL-0001,24.0,0.0,34.7,56.4,56.1,2326.9,72.7,61.78,34.7,
2023-04-21,WELL-0001,24.0,0.0,30.7,48.4,48.4,2313.1,72.1,61.19,32.8,
2023-04-22,WELL-0001,24.0,0.0,30.8,52.4,47.0,2433.7,72.5,60.41,33.2,
2023-04-23,WELL-0001,24.0,0.0,28.9,44.4,43.9,2292.7,71.9,60.3,30.2,
2023-04-24,WELL-0001,24.0,0.0,34.5,54.9,55.7,2327.5,71.6,61.75,35.3,
2023-04-25,WELL-0001,24.0,0.0,31.3,49.5,49.4,2272.0,72.1,61.21,34.0,
2023-04-26,WELL-0001,19.39,4.61,25.7,46.5,40.7,2326.6,72.6,61.3,34.2,
2023-04-27,WELL-0001,24.0,0.0,31.5,49.2,50.9,2304.6,72.3,61.77,31.7,
2023-04-28,WELL-0001,24.0,0.0,31.6,47.8,50.3,2357.6,71.9,61.42,33.8,
2023-04-29,WELL-0001,24.0,0.0,31.7,54.0,49.2,2282.6,74.0,60.82,34.8,
2023-04-30,WELL-0001,12.7,11.3,17.3,28.4,25.3,2319.0,72.6,59.39,33.1,
2023-05-01,WELL-0001,18.2,5.8,23.8,35.6,35.8,2417.5,72.0,60.07,32.0,
2023-05-02,WELL-0001,24.0,0.0,31.8,48.9,55.1,2287.6,72.4,63.41,33.7,
2023-05-03,WELL-0001,24.0,0.0,32.0,53.6,52.8,2353.5,72.7,62.26,32.9,
2023-05-04,WELL-0001,24.0,0.0,30.2,52.0,48.2,2370.5,71.6,61.48,32.3,
2023-05-05,WELL-0001,24.0,0.0,31.3,51.1,52.1,2262.0,74.6,62.47,33.4,
2023-05-06,WELL-0001,24.0,0.0,33.4,49.2,51.5,2276.2,75.9,60.66,34.2,
2023-05-07,WELL-0001,24.0,0.0,33.2,51.1,53.3,2319.3,72.5,61.62,34.9,
2023-05-08,WELL-0001,24.0,0.0,34.7,54.6,62.0,2405.2,73.7,64.12,35.3,
2023-05-09,WELL-0001,24.0,0.0,33.1,51.1,50.3,2294.1,73.1,60.31,33.3,
2023-05-10,WELL-0001,24.0,0.0,34.7,58.1,52.8,2297.0,73.8,60.34,34.7,
2023-05-11,WELL-0001,17.92,6.08,24.1,40.7,39.3,2360.0,71.9,61.99,32.3,
2023-05-12,WELL-0001,24.0,0.0,33.1,55.3,54.2,2334.05,75.2,62.08,33.1,pressure_psi_imputed
2023-05-13,WELL-0001,24.0,0.0,30.7,49.4,52.9,2308.1,73.0,63.28,33.1,
2023-05-14,WELL-0001,24.0,0.0,33.3,53.5,59.7,2282.4,73.0,64.19,33.3,
2023-05-15,WELL-0001,24.0,0.0,30.9,47.8,46.7,2327.3,75.0,60.18,31.7,
2023-05-16,WELL-0001,24.0,0.0,32.5,48.3,48.2,2291.0,73.6,59.73,32.9,
2023-05-17,WELL-0001,24.0,0.0,30.9,50.7,49.3,2217.5,73.5,61.47,31.2,
2023-05-18,WELL-0001,24.0,0.0,31.9,51.9,48.9,2293.2,73.2,60.52,32.1,
2023-05-19,WELL-0001,24.0,0.0,31.6,50.2,52.4,2324.8,72.8,62.38,32.8,
2023-05-20,WELL-0001,24.0,0.0,33.9,53.2,54.4,2311.8,72.5,61.61,34.2,
2023-05-21,WELL-0001,24.0,0.0,33.1,54.5,50.2,2278.8,71.5,60.26,33.5,
2023-05-22,WELL-0001,24.0,0.0,31.7,51.4,53.6,2339.9,73.0,62.84,31.7,
2023-05-23,WELL-0001,24.0,0.0,30.9,49.0,45.8,2358.4,73.3,59.71,32.8,water_cut_recomputed
2023-05-24,WELL-0001,24.0,0.0,31.9,48.5,50.3,2345.3,75.0,61.19,32.8,
2023-05-25,WELL-0001,9.6,14.4,13.6,20.6,20.9,2261.0,71.9,60.58,34.1,
2023-05-26,WELL-0001,9.6,14.4,12.7,20.6,20.5,2329.4,72.7,61.75,32.6,
2023-05-27,WELL-0001,19.28,4.72,25.6,38.4,42.5,2359.0,72.5,62.41,34.8,
2023-05-28,WELL-0001,24.0,0.0,31.7,53.7,51.7,2278.5,72.1,61.99,33.4,
2023-05-29,WELL-0001,24.0,0.0,32.5,50.9,53.1,2437.5,73.8,62.03,33.4,
2023-05-30,WELL-0001,24.0,0.0,30.8,49.6,48.2,2347.8,73.0,61.01,33.5,
2023-05-31,WELL-0001,24.0,0.0,30.3,45.4,45.1,2304.9,71.5,59.81,32.5,
2023-06-01,WELL-0001,24.0,0.0,34.6,59.9,48.0,2320.8,69.5,58.11,34.6,
2023-06-02,WELL-0001,24.0,0.0,30.6,51.3,48.3,2284.0,72.5,61.22,32.0,
2023-06-03,WELL-0001,24.0,0.0,31.9,48.7,47.6,2429.9,71.9,59.87,32.7,
2023-06-04,WELL-0001,24.0,0.0,34.3,50.8,51.9,2407.1,71.0,60.21,34.3,
2023-06-05,WELL-0001,24.0,0.0,42.3,69.4,64.3,2327.8,74.0,60.32,42.3,
2023-06-06,WELL-0001,24.0,0.0,41.7,61.1,65.1,2284.3,73.0,60.96,42.2,
2023-06-07,WELL-0001,24.0,0.0,40.1,68.1,64.8,2344.1,72.7,61.77,40.1,
2023-06-08,WELL-0001,24.0,0.0,38.3,59.5,62.9,2343.9,73.1,62.15,42.1,
2023-06-09,WELL-0001,24.0,0.0,41.4,71.5,65.4,2306.0,71.7,61.24,43.7,
2023-06-10,WELL-0001,24.0,0.0,40.7,65.6,60.4,2305.1,73.1,59.74,40.7,
2023-06-11,WELL-0001,24.0,0.0,42.7,62.3,62.7,2311.4,71.7,59.49,42.9,
2023-06-12,WELL-0001,24.0,0.0,38.2,57.8,60.8,2296.7,72.7,61.41,41.7,
2023-06-13,WELL-0001,24.0,0.0,42.2,62.6,68.8,2302.5,74.4,61.98,42.2,
2023-06-14,WELL-0001,24.0,0.0,42.1,62.8,68.1,2332.6,75.0,61.8,42.4,
2023-06-15,WELL-0001,24.0,0.0,38.6,69.0,59.4,2302.9,76.0,60.61,39.5,
2023-06-16,WELL-0001,24.0,0.0,37.7,56.3,61.8,2326.4,74.3,62.11,40.4,
2023-06-17,WELL-0001,24.0,0.0,37.8,56.8,58.6,2366.5,73.4,60.79,41.0,
