timestamp,equipment_id,temperature_c,pressure_psi,vibration_mm_s,flow_rate,energy_consumption_kwh,operating_hours
2022-06-04 18:00:00,EQ-0001,66.03,894.5,2.46,86.03,1218.7,12.0
2022-06-05 06:00:00,EQ-0001,66.26,858.0,2.302,90.2,1179.1,12.0
2022-06-05 18:00:00,EQ-0001,67.04,902.0,2.275,88.86,1216.7,12.0
2022-06-06 06:00:00,EQ-0001,66.39,895.3,2.217,89.75,1206.0,12.0
2022-06-06 18:00:00,EQ-0001,68.29,918.1,2.44,89.88,1236.8,12.0
2022-06-07 06:00:00,EQ-0001,67.16,910.0,2.579,89.11,1210.0,12.0
2022-06-07 18:00:00,EQ-0001,66.93,877.9,2.35,90.9,1218.3,12.0
2022-06-08 06:00:00,EQ-0001,67.26,898.7,2.323,89.03,1187.5,12.0
08-Jun-2022 18:00,EQ-0001,64.62,931.8,2.388,87.66,1157.2,12.0
2022-06-09 06:00:00,EQ-0001,65.28,888.9,2.24,88.48,1226.2,12.0
2022-06-09 18:00:00,EQ-0001,64.38,883.4,2.156,88.14,1160.8,12.0
2022-06-10 06:00:00,EQ-0001,64.51,896.5,2.424,91.29,1253.2,12.0
2022-06-10 18:00:00,EQ-0001,64.04,884.9,2.528,92.85,1078.7,12.0
2022-06-11 06:00:00,EQ-0001,64.65,914.5,2.278,90.42,1169.5,12.0
2022-06-11 18:00:00,EQ-0001,63.88,897.8,2.146,88.33,1152.2,12.0
2022-06-12 06:00:00,EQ-0001,62.94,902.6,2.283,85.67,1149.6,12.0
2022-06-12 18:00:00,EQ-0001,62.43,892.0,2.489,88.59,1267.4,12.0
2022-06-13 06:00:00,EQ-0001,64.06,933.5,2.523,93.96,1240.2,12.0
2022-06-13 18:00:00,EQ-0001,66.12,883.5,2.349,90.57,1251.1,12.0
2022-06-14 06:00:00,EQ-0001,66.37,893.1,2.278,92.58,1244.6,12.0
2022-06-14 18:00:00,EQ-0001,67.07,912.3,2.078,87.37,1221.4,12.0
2022-06-15 06:00:00,EQ-0001,67.27,892.4,2.408,90.25,1247.3,12.0
2022-06-15 18:00:00,EQ-0001,65.87,904.1,2.159,88.88,1144.6,12.0
2022-06-16 06:00:00,EQ-0001,65.91,882.4,2.253,91.15,1203.5,12.0
2022-06-16 18:00:00,EQ-0001,65.61,903.0,2.234,94.08,1221.7,12.0
2022-06-17 06:00:00,EQ-0001,65.95,905.9,2.476,91.89,1090.4,12.0
2022-06-17 18:00:00,EQ-0001,64.43,904.3,2.598,93.11,1238.2,12.0
2022-06-18 06:00:00,EQ-0001,66.49,890.8,2.318,88.33,1190.1,12.0
2022-06-18 18:00:00,EQ-0001,66.81,885.8,2.262,89.08,1143.4,12.0
2022-06-19 06:00:00,EQ-0001,64.38,897.5,2.315,87.34,1308.8,12.0
2022-06-19 18:00:00,EQ-0001,63.96,889.0,2.363,89.42,1221.5,12.0
2022-06-20 06:00:00,EQ-0001,65.94,863.5,2.249,92.58,1193.8,12.0
2022-06-20 18:00:00,EQ-0001,65.61,893.8,2.465,85.55,1230.4,12.0
2022-06-21 06:00:00,EQ-0001,67.96,895.7,2.347,94.06,1197.6,12.0
2022-06-21 18:00:00,EQ-0001,65.29,898.3,2.433,89.59,1152.0,12.0
2022-06-22 06:00:00,EQ-0001,65.12,911.4,2.408,86.13,1143.2,12.0
2022-06-22 18:00:00,EQ-0001,67.49,923.0,2.076,90.72,1198.4,12.0
2022-06-23 06:00:00,EQ-0001,67.02,898.0,2.457,89.77,1252.2,12.0
2022-06-23 18:00:00,EQ-0001,66.73,904.5,2.613,93.43,1204.7,12.0
2022-06-24 06:00:00,EQ-0001,67.15,895.7,2.712,86.89,,12.0
2022-06-24 18:00:00,EQ-0001,69.59,909.0,2.653,84.76,1123.2,12.0
2022-06-25 06:00:00,EQ-0001,68.26,904.6,2.865,86.3,1164.4,12.0
2022-06-25 18:00:00,EQ-0001,65.63,899.9,2.551,88.62,1228.1,12.0
2022-06-26 06:00:00,EQ-0001,64.71,907.4,2.336,89.74,1265.3,12.0
2022-06-26 18:00:00,EQ-0001,65.68,886.9,2.25,89.58,1185.8,12.0
2022-06-27 06:00:00,EQ-0001,65.37,888.6,2.185,88.06,1195.0,12.0
2022-06-27 18:00:00,EQ-0001,,904.2,2.332,87.88,1197.3,12.0
2022-06-28 06:00:00,EQ-0001,65.65,884.5,2.423,92.39,1181.8,12.0
2022-06-28 18:00:00,EQ-0001,63.94,895.9,2.382,93.34,1241.1,12.0
2022-06-29 06:00:00,EQ-0001,63.97,904.8,2.318,90.28,1144.3,12.0
2022-06-29 18:00:00,EQ-0001,65.61,892.3,2.26,93.85,1242.9,12.0
2022-06-30 06:00:00,EQ-0001,63.27,901.4,2.244,89.26,1216.8,12.0
2022-06-30 18:00:00,EQ-0001,65.73,900.0,2.319,85.89,1215.5,12.0
2022-07-01 06:00:00,EQ-0001,64.97,901.2,2.259,87.58,1204.8,12.0
2022-07-01 18:00:00,EQ-0001,65.31,914.4,2.412,87.8,1236.2,12.0
2022-07-02 06:00:00,EQ-0001,65.4,899.6,2.328,91.34,1187.0,12.0
2022-07-02 18:00:00,EQ-0001,63.95,898.8,2.402,89.4,1199.6,12.0
2022-07-03 06:00:00,EQ-0001,65.01,884.3,2.549,87.07,1221.9,12.0
2022-07-03 18:00:00,EQ-0001,64.04,915.2,2.559,88.57,1218.4,12.0
2022-07-04 06:00:00,EQ-0001,66.12,920.7,2.444,89.25,1213.2,12.0
2022-07-04 18:00:00,EQ-0001,66.49,921.2,2.69,91.32,1149.4,12.0
2022-07-05 06:00:00,EQ-0001,66.1,915.1,2.689,91.51,1240.5,12.0
2022-07-05 18:00:00,EQ-0001,68.3,884.2,2.607,92.93,1183.6,12.0
2022-07-06 06:00:00,EQ-0001,65.45,885.6,2.617,89.68,1201.1,12.0
2022-07-06 18:00:00,EQ-0001,65.61,,2.561,96.14,1268.5,12.0
2022-07-07 06:00:00,EQ-0001,66.72,893.6,2.323,95.3,1201.0,12.0
2022-07-07 18:00:00,EQ-0001,66.52,903.9,2.465,90.71,1302.5,12.0
2022-07-08 06:00:00,EQ-0001,67.64,902.1,2.215,89.71,1216.5,12.0
2022-07-08 18:00:00,EQ-0001,66.7,892.0,2.227,93.92,1229.1,12.0
2022-07-09 06:00:00,EQ-0001,65.97,893.3,2.333,89.29,1261.0,12.0
2022-07-09 18:00:00,EQ-0001,67.07,913.5,2.133,91.06,1154.5,12.0
2022-07-10 06:00:00,EQ-0001,64.82,882.9,2.162,87.01,1191.6,12.0
2022-07-10 18:00:00,EQ-0001,68.9,909.1,2.172,88.59,1150.4,12.0
2022-07-11 06:00:00,EQ-0001,67.46,898.4,2.311,91.95,1274.8,12.0
2022-07-11 18:00:00,EQ-0001,67.27,901.5,2.303,90.05,1169.4,12.0
2022-07-12 06:00:00,EQ-0001,66.37,901.6,2.163,91.11,1243.3,12.0
2022-07-12 18:00:00,EQ-0001,63.85,896.4,2.534,89.55,1241.0,12.0
2022-07-13 06:00:00,EQ-0001,63.81,899.8,2.726,87.52,1123.7,12.0
2022-07-13 18:00:00,EQ-0001,62.5,871.6,2.303,89.51,1209.2,12.0
2022-07-14 06:00:00,EQ-0001,63.05,914.9,2.327,93.41,1224.7,12.0
2022-07-14 18:00:00,EQ-0001,66.06,885.8,2.387,90.27,1198.4,12.0
2022-07-15 06:00:00,EQ-0001,65.99,920.3,2.507,89.2,1107.1,12.0
2022-07-15 18:00:00,EQ-0001,65.28,909.3,2.417,86.67,1196.4,12.0
2022-07-16 06:00:00,EQ-0001,67.29,905.3,2.477,91.79,1235.7,12.0
2022-07-16 18:00:00,EQ-0001,67.7,888.6,2.317,91.08,1195.6,12.0
2022-07-17 06:00:00,EQ-0001,68.18,890.9,2.426,87.69,1194.6,12.0
2022-07-17 18:00:00,EQ-0001,69.54,908.6,2.461,89.6,1289.6,12.0
2022-07-18 06:00:00,EQ-0001,67.09,897.6,2.441,91.72,1233.5,12.0
2022-07-18 18:00:00,EQ-0001,66.86,909.7,2.417,87.3,1203.8,12.0
2022-07-19 06:00:00,EQ-0001,64.79,907.0,2.517,86.11,1137.9,12.0
2022-07-19 18:00:00,EQ-0001,63.08,906.3,2.478,89.5,1202.5,12.0
2022-07-20 06:00:00,EQ-0001,65.49,909.9,2.493,89.09,1162.9,12.0
2022-07-20 18:00:00,EQ-0001,66.42,891.1,2.404,89.21,1201.2,12.0
2022-07-21 06:00:00,EQ-0001,64.63,891.2,2.31,87.89,1194.1,12.0
2022-07-21 18:00:00,EQ-0001,64.26,910.9,2.42,90.2,1252.8,12.0
2022-07-22 06:00:00,EQ-0001,64.03,905.1,2.296,89.02,1204.7,12.0
2022-07-22 18:00:00,EQ-0001,64.08,887.8,2.592,91.73,1257.2,12.0
2022-07-23 06:00:00,EQ-0001,61.65,930.7,2.656,87.25,1201.4,12.0
2022-07-23 18:00:00,EQ-0001,62.12,901.1,2.463,89.98,1217.0,12.0
2022-07-24 06:00:00,EQ-0001,63.99,902.8,2.322,87.65,1231.1,12.0
2022-07-24 18:00:00,EQ-0001,65.43,908.0,2.287,89.88,1210.0,12.0
2022-07-25 06:00:00,EQ-0001,63.84,890.5,2.347,90.22,1220.0,12.0
25-Jul-2022 18:00,EQ-0001,63.76,884.1,2.482,90.83,1210.7,12.0
2022-07-26 06:00:00,EQ-0001,62.9,902.8,2.563,88.38,1165.9,12.0
2022-07-26 18:00:00,EQ-0001,64.06,886.2,2.73,90.42,1285.7,12.0
2022-07-27 06:00:00,EQ-0001,64.71,898.7,2.584,92.88,1236.2,12.0
2022-07-27 18:00:00,EQ-0001,63.98,902.4,2.463,90.41,1180.8,12.0
2022-07-28 06:00:00,EQ-0001,64.99,916.2,2.42,89.78,1229.5,12.0
2022-07-28 18:00:00,EQ-0001,64.85,891.4,2.351,88.79,1191.7,12.0
2022-07-29 06:00:00,EQ-0001,68.89,897.3,2.254,90.46,1131.1,12.0
2022-07-29 18:00:00,EQ-0001,66.9,924.7,2.397,84.55,1175.1,12.0
2022-07-30 06:00:00,EQ-0001,67.21,903.6,2.319,89.69,1173.2,12.0
2022-07-30 18:00:00,EQ-0001,68.27,898.9,2.331,90.99,1188.9,12.0
2022-07-31 06:00:00,EQ-0001,67.7,882.6,2.263,89.51,1107.0,12.0
2022-07-31 18:00:00,EQ-0001,67.26,893.6,2.071,86.71,1189.8,12.0
2022-08-01 06:00:00,EQ-0001,66.66,899.8,2.264,94.03,1129.2,12.0
2022-08-01 18:00:00,EQ-0001,65.45,920.7,2.123,85.82,1181.1,12.0
2022-08-02 06:00:00,EQ-0001,61.71,889.6,2.248,92.04,1236.9,12.0
2022-08-02 18:00:00,EQ-0001,63.47,913.3,2.064,92.12,1279.0,12.0
2022-08-03 06:00:00,EQ-0001,63.98,923.5,2.473,91.94,1190.9,12.0
2022-08-03 18:00:00,EQ-0001,65.12,884.0,2.678,91.78,1190.7,12.0
2022-08-04 06:00:00,EQ-0001,64.61,891.4,2.337,91.45,1212.9,12.0
2022-08-04 18:00:00,EQ-0001,64.37,914.5,2.303,93.4,1301.8,12.0
2022-08-05 06:00:00,EQ-0001,62.19,903.0,2.135,90.47,1261.1,12.0
2022-08-05 18:00:00,EQ-0001,63.34,898.3,2.073,88.39,1136.8,12.0
2022-08-06 06:00:00,EQ-0001,64.31,907.0,2.253,94.52,1174.6,12.0
2022-08-06 18:00:00,EQ-0001,62.37,877.4,2.084,87.72,1211.7,12.0
2022-08-07 06:00:00,EQ-0001,63.19,905.4,2.303,86.62,1196.8,12.0
2022-08-07 18:00:00,EQ-0001,64.32,885.8,2.282,88.25,1114.6,12.0
2022-08-08 06:00:00,EQ-0001,61.62,900.8,2.335,90.78,1240.4,12.0
2022-08-08 18:00:00,EQ-0001,65.7,897.0,2.263,90.48,1230.4,12.0
2022-08-09 06:00:00,EQ-0001,65.91,888.8,2.103,88.32,1224.4,12.0
2022-08-09 18:00:00,EQ-0001,65.1,887.7,2.329,92.55,1203.4,12.0
2022-08-10 06:00:00,EQ-0001,64.45,913.8,2.396,,1099.1,12.0
2022-08-10 18:00:00,EQ-0001,62.91,914.2,2.401,89.53,1122.7,12.0
2022-08-11 06:00:00,EQ-0001,64.32,877.1,2.223,90.06,1141.1,12.0
2022-08-11 18:00:00,EQ-0001,65.93,899.9,,93.87,1196.0,12.0
2022-08-12 06:00:00,EQ-0001,63.8,887.7,2.34,92.12,1127.6,12.0
2022-08-12 18:00:00,EQ-0001,65.71,908.5,2.369,89.99,1217.6,12.0
2022-08-13 06:00:00,EQ-0001,65.13,903.3,2.474,91.21,1180.6,12.0
2022-08-13 18:00:00,EQ-0001,64.75,901.8,2.588,89.35,1201.4,12.0
2022-08-14 06:00:00,EQ-0001,67.63,892.5,2.671,88.33,1263.2,12.0
2022-08-14 18:00:00,EQ-0001,66.39,885.5,2.535,87.95,1141.8,12.0
2022-08-15 06:00:00,EQ-0001,66.79,908.2,2.412,90.83,1208.6,12.0
2022-08-15 18:00:00,EQ-0001,66.36,876.9,2.549,92.74,1272.4,12.0
2022-08-16 06:00:00,EQ-0001,63.61,921.9,2.456,86.2,1185.1,12.0
2022-08-16 18:00:00,EQ-0001,62.76,883.9,2.124,90.57,1132.3,12.0
2022-08-17 06:00:00,EQ-0001,64.12,883.4,2.135,85.7,1189.1,12.0
2022-08-17 18:00:00,EQ-0001,64.03,903.1,2.167,90.61,1245.8,12.0
2022-08-18 06:00:00,EQ-0001,64.21,883.9,2.434,91.9,1170.4,12.0
2022-08-18 18:00:00,EQ-0001,64.97,902.9,2.596,87.56,1233.2,12.0
2022-08-19 06:00:00,EQ-0001,62.38,900.3,2.272,90.52,1113.7,12.0
2022-08-19 18:00:00,EQ-0001,62.02,898.4,2.33,92.46,1135.6,12.0
2022-08-20 06:00:00,EQ-0001,63.02,912.1,2.319,86.07,1214.7,12.0
2022-08-20 18:00:00,EQ-0001,63.01,880.3,2.264,93.74,1186.5,12.0
2022-08-21 06:00:00,EQ-0001,62.92,893.5,2.289,88.09,1258.7,12.0
2022-08-21 18:00:00,EQ-0001,64.89,915.2,2.392,91.32,1249.5,12.0
2022-08-22 06:00:00,EQ-0001,64.52,929.7,2.35,88.86,1133.5,12.0
2022-08-22 18:00:00,EQ-0001,62.94,897.5,2.308,90.36,1163.9,12.0
2022-08-23 06:00:00,EQ-0001,66.05,876.7,2.205,89.07,1251.6,12.0
2022-08-23 18:00:00,EQ-0001,66.58,914.1,2.495,88.92,1156.4,12.0
2022-08-24 06:00:00,EQ-0001,68.87,880.2,2.463,75.63,974.4,9.93
2022-08-24 18:00:00,EQ-0001,66.7,886.8,2.422,73.37,952.8,9.93
2022-08-25 06:00:00,EQ-0001,64.92,910.5,2.385,90.62,1138.8,12.0
2022-08-25 18:00:00,EQ-0001,62.18,896.8,2.382,86.26,1173.7,12.0
2022-08-26 06:00:00,EQ-0001,64.03,903.7,2.351,90.85,1188.0,12.0
2022-08-26 18:00:00,EQ-0001,66.09,917.8,2.297,89.07,1239.0,12.0
2022-08-27 06:00:00,EQ-0001,64.56,943.9,2.458,92.45,1226.5,12.0
2022-08-27 18:00:00,EQ-0001,62.88,878.1,2.324,85.92,1188.2,12.0
2022-08-28 06:00:00,EQ-0001,62.11,886.2,2.536,88.12,1258.1,12.0
2022-08-28 18:00:00,EQ-0001,64.05,885.6,2.275,90.6,1213.5,12.0
2022-08-29 06:00:00,EQ-0001,66.25,931.7,2.119,88.34,1164.0,12.0
2022-08-29 18:00:00,EQ-0001,67.39,897.9,2.183,86.91,1170.8,12.0
2022-08-30 06:00:00,EQ-0001,66.34,922.4,2.244,87.8,1155.0,12.0
2022-08-30 18:00:00,EQ-0001,63.18,899.8,2.384,88.35,1130.0,12.0
2022-08-31 06:00:00,EQ-0001,66.07,886.9,2.412,85.9,1231.3,12.0
2022-08-31 18:00:00,EQ-0001,63.83,900.2,2.248,88.0,1102.3,12.0
2022-09-01 06:00:00,EQ-0001,64.12,883.4,2.337,97.41,1285.0,12.0
2022-09-01 18:00:00,EQ-0001,65.15,920.3,2.535,90.03,1240.5,12.0
2022-09-02 06:00:00,EQ-0001,62.72,914.6,2.371,90.38,1266.5,12.0
02-Sep-2022 18:00,EQ-0001,65.09,872.4,2.053,89.47,1100.9,12.0
2022-09-03 06:00:00,EQ-0001,66.89,896.8,1.827,92.96,1195.4,12.0
2022-09-03 18:00:00,EQ-0001,65.69,894.8,1.997,89.82,1214.2,12.0
2022-09-04 06:00:00,EQ-0001,64.51,903.4,2.305,88.39,1223.2,12.0
2022-09-04 18:00:00,EQ-0001,65.7,886.7,2.181,89.56,1162.6,12.0
2022-09-05 06:00:00,EQ-0001,65.72,915.1,2.131,92.87,1216.0,12.0
2022-09-05 18:00:00,EQ-0001,67.05,880.9,2.562,92.11,1160.5,12.0
2022-09-06 06:00:00,EQ-0001,67.05,878.5,2.37,84.58,1180.2,12.0
2022-09-06 18:00:00,EQ-0001,68.52,900.9,2.275,89.8,1226.1,12.0
2022-09-07 06:00:00,EQ-0001,66.95,903.3,2.051,91.28,1194.1,12.0
2022-09-07 18:00:00,EQ-0001,65.6,891.3,2.075,90.02,1233.6,12.0
2022-09-08 06:00:00,EQ-0001,65.91,898.8,2.228,97.37,1127.8,12.0
2022-09-08 18:00:00,EQ-0001,65.37,917.1,2.279,91.3,1198.2,12.0
2022-09-09 06:00:00,EQ-0001,65.3,899.9,2.295,91.9,1179.5,12.0
2022-09-09 18:00:00,EQ-0001,65.66,883.5,2.157,86.19,1223.6,12.0
2022-09-10 06:00:00,EQ-0001,66.1,880.3,2.376,86.06,1258.6,12.0
2022-09-10 18:00:00,EQ-0001,64.7,903.5,2.04,87.85,1296.6,12.0
2022-09-11 06:00:00,EQ-0001,63.38,883.2,2.042,86.47,1223.8,12.0
2022-09-11 18:00:00,EQ-0001,62.1,902.6,2.334,90.56,1266.1,12.0
2022-09-12 06:00:00,EQ-0001,63.89,905.1,2.493,87.71,1230.9,12.0
2022-09-12 18:00:00,EQ-0001,65.0,913.9,2.466,85.23,1172.4,12.0
2022-09-13 06:00:00,EQ-0001,65.55,902.5,2.493,92.55,1188.6,12.0
2022-09-13 18:00:00,EQ-0001,65.38,893.5,2.286,90.16,1240.4,12.0
2022-09-14 06:00:00,EQ-0001,65.68,913.5,2.141,90.11,1237.6,12.0
2022-09-14 18:00:00,EQ-0001,64.05,888.6,1.99,87.93,1226.6,12.0
2022-09-15 06:00:00,EQ-0001,67.04,897.0,2.181,90.72,1220.7,12.0
2022-09-15 18:00:00,EQ-0001,66.17,907.3,2.442,90.5,1230.0,12.0
2022-09-16 06:00:00,EQ-0001,66.39,900.5,2.402,91.07,1214.3,12.0
2022-09-16 18:00:00,EQ-0001,66.34,908.8,2.362,88.39,1113.2,12.0
2022-09-17 06:00:00,EQ-0001,64.56,876.6,2.357,88.52,1236.0,12.0
2022-09-17 18:00:00,EQ-0001,65.85,938.5,2.469,88.0,1135.1,12.0
2022-09-18 06:00:00,EQ-0001,64.03,898.4,2.591,87.22,1244.4,12.0
2022-09-18 18:00:00,EQ-0001,65.3,891.3,2.215,95.0,1157.6,12.0
2022-09-19 06:00:00,EQ-0001,65.53,904.6,2.381,82.39,1165.7,12.0
2022-09-19 18:00:00,EQ-0001,65.64,907.3,2.416,86.29,1158.6,12.0
2022-09-20 06:00:00,EQ-0001,64.19,895.3,2.432,89.89,1217.4,12.0
2022-09-20 18:00:00,EQ-0001,64.91,887.3,2.209,87.25,1156.9,12.0
2022-09-21 06:00:00,EQ-0001,64.47,907.5,2.352,89.89,1239.7,12.0
2022-09-21 18:00:00,EQ-0001,63.95,921.9,2.499,85.61,1080.7,12.0
2022-09-22 06:00:00,EQ-0001,64.18,887.1,2.401,84.1,1171.5,12.0
2022-09-22 18:00:00,EQ-0001,65.08,915.8,2.383,88.53,1235.1,12.0
2022-09-23 06:00:00,EQ-0001,66.1,878.8,2.304,92.62,1194.3,12.0
2022-09-23 18:00:00,EQ-0001,63.44,891.1,2.404,90.36,1250.7,12.0
2022-09-24 06:00:00,EQ-0001,62.08,903.7,2.286,91.9,1202.4,12.0
2022-09-24 18:00:00,EQ-0001,65.75,919.7,2.346,93.23,1271.6,12.0
2022-09-25 06:00:00,EQ-0001,63.85,887.7,2.441,91.63,1241.6,12.0
2022-09-25 18:00:00,EQ-0001,65.28,903.3,2.233,87.44,1169.5,12.0
2022-09-26 06:00:00,EQ-0001,65.75,900.5,2.278,88.54,1230.5,12.0
2022-09-26 18:00:00,EQ-0001,65.47,883.3,2.292,86.69,1096.5,12.0
2022-09-27 06:00:00,EQ-0001,65.18,930.1,2.354,88.73,1155.9,12.0
2022-09-27 18:00:00,EQ-0001,65.07,927.4,2.308,87.66,1222.2,12.0
2022-09-28 06:00:00,EQ-0001,63.29,880.5,2.389,90.48,1223.1,12.0
2022-09-28 18:00:00,EQ-0001,65.16,892.9,2.241,86.89,1172.0,12.0
2022-09-29 06:00:00,EQ-0001,65.89,917.3,2.404,88.47,1188.9,12.0
2022-09-29 18:00:00,EQ-0001,65.62,895.7,2.355,92.53,1219.3,12.0
2022-09-30 06:00:00,EQ-0001,66.35,935.6,2.452,92.49,1182.5,12.0
2022-09-30 18:00:00,EQ-0001,65.52,886.6,2.252,91.25,1148.2,12.0
2022-10-01 06:00:00,EQ-0001,65.79,891.6,2.41,86.48,1231.4,12.0
2022-10-01 18:00:00,EQ-0001,64.27,900.1,2.603,98.19,1172.6,12.0
2022-10-02 06:00:00,EQ-0001,64.61,902.1,2.631,88.61,1244.6,12.0
2022-10-02 18:00:00,EQ-0001,65.77,909.6,2.538,90.65,1242.3,12.0
2022-10-03 06:00:00,EQ-0001,65.63,897.1,2.425,88.7,1249.9,12.0
2022-10-03 18:00:00,EQ-0001,66.07,880.3,2.438,89.31,1178.5,12.0
2022-10-04 06:00:00,EQ-0001,65.8,924.5,2.279,82.83,1145.7,12.0
2022-10-04 18:00:00,EQ-0001,66.08,921.7,2.376,90.94,1205.3,12.0
2022-10-05 06:00:00,EQ-0001,64.29,935.4,2.295,86.88,1202.1,12.0
2022-10-05 18:00:00,EQ-0001,64.87,887.6,2.285,93.27,1190.4,12.0
2022-10-06 06:00:00,EQ-0001,64.34,900.7,2.308,90.95,1184.1,12.0
2022-10-06 18:00:00,EQ-0001,64.57,908.4,2.199,94.01,1209.8,12.0
2022-10-07 06:00:00,EQ-0001,64.46,883.7,2.391,88.18,1200.6,12.0
2022-10-07 18:00:00,EQ-0001,63.54,907.1,2.533,87.35,1209.5,12.0
2022-10-08 06:00:00,EQ-0001,65.09,909.4,2.347,92.51,1163.3,12.0
2022-10-08 18:00:00,EQ-0001,65.04,871.9,2.395,91.15,1127.0,12.0
2022-10-09 06:00:00,EQ-0001,63.91,903.3,2.485,91.69,1223.2,12.0
2022-10-09 18:00:00,EQ-0001,63.43,875.0,2.515,89.38,1226.1,12.0
2022-10-10 06:00:00,EQ-0001,66.16,905.4,2.493,86.85,1218.2,12.0
2022-10-10 18:00:00,EQ-0001,64.57,884.1,2.308,87.41,1223.3,12.0
2022-10-11 06:00:00,EQ-0001,65.19,893.2,2.271,92.11,1282.3,12.0
2022-10-11 18:00:00,EQ-0001,66.44,877.5,2.233,,1215.5,12.0
2022-10-12 06:00:00,EQ-0001,65.94,892.4,2.383,91.47,1203.1,12.0
2022-10-12 18:00:00,EQ-0001,62.73,868.6,2.143,88.75,1161.6,12.0
13-Oct-2022 06:00,EQ-0001,63.39,906.5,2.181,86.58,1222.4,12.0
2022-10-13 18:00:00,EQ-0001,64.17,915.9,2.245,88.44,1202.9,12.0
2022-10-14 06:00:00,EQ-0001,65.52,883.6,2.301,87.83,1147.9,12.0
2022-10-14 18:00:00,EQ-0001,67.36,886.4,2.401,94.36,1193.5,12.0
2022-10-15 06:00:00,EQ-0001,63.93,883.3,2.148,93.05,1245.3,12.0
2022-10-15 18:00:00,EQ-0001,65.09,909.3,2.245,88.38,1146.2,12.0
2022-10-16 06:00:00,EQ-0001,64.66,920.7,2.347,95.7,1193.7,12.0
2022-10-16 18:00:00,EQ-0001,65.27,915.4,2.2,91.08,1215.8,12.0
2022-10-17 06:00:00,EQ-0001,67.3,906.6,2.438,89.64,1172.3,12.0
2022-10-17 18:00:00,EQ-0001,66.23,910.6,2.69,89.07,1215.7,12.0
2022-10-18 06:00:00,EQ-0001,64.97,899.5,2.537,92.52,1219.2,12.0
2022-10-18 18:00:00,EQ-0001,65.38,906.9,2.419,88.44,1271.3,12.0
2022-10-19 06:00:00,EQ-0001,64.53,923.4,2.112,93.08,1133.7,12.0
2022-10-19 18:00:00,EQ-0001,65.43,919.9,2.179,88.87,1279.0,12.0
2022-10-20 06:00:00,EQ-0001,65.18,908.3,2.426,91.47,1251.6,12.0
2022-10-20 18:00:00,EQ-0001,65.08,911.2,2.357,92.42,1355.9,12.0
2022-10-21 06:00:00,EQ-0001,66.27,899.0,2.315,87.93,1213.4,12.0
2022-10-21 18:00:00,EQ-0001,66.65,897.7,2.303,91.24,1236.7,12.0
2022-10-22 06:00:00,EQ-0001,67.8,926.6,2.39,93.4,1178.5,12.0
2022-10-22 18:00:00,EQ-0001,67.03,891.0,2.352,87.22,1228.6,12.0
2022-10-23 06:00:00,EQ-0001,66.48,918.0,2.306,90.17,1220.1,12.0
2022-10-23 18:00:00,EQ-0001,62.21,899.5,2.179,94.2,1141.8,12.0
2022-10-24 06:00:00,EQ-0001,62.79,896.9,2.109,91.24,1153.6,12.0
2022-10-24 18:00:00,EQ-0001,64.98,901.5,2.382,90.1,1215.2,12.0
2022-10-25 06:00:00,EQ-0001,63.89,890.7,2.504,92.42,1246.4,12.0
2022-10-25 18:00:00,EQ-0001,64.89,907.8,2.282,94.7,1232.3,12.0
2022-10-26 06:00:00,EQ-0001,64.58,908.9,2.235,91.9,1229.0,12.0
2022-10-26 18:00:00,EQ-0001,64.13,919.6,2.257,94.57,1211.3,12.0
2022-10-27 06:00:00,EQ-0001,62.44,914.4,2.177,89.99,1284.1,12.0
2022-10-27 18:00:00,EQ-0001,61.39,909.9,2.237,93.29,1242.1,12.0
2022-10-28 06:00:00,EQ-0001,61.21,913.5,2.409,88.18,1167.2,12.0
2022-10-28 18:00:00,EQ-0001,63.95,895.6,2.201,95.1,1218.9,12.0
2022-10-29 06:00:00,EQ-0001,66.15,892.3,2.262,90.47,1205.7,12.0
2022-10-29 18:00:00,EQ-0001,65.45,871.2,2.408,90.51,1134.4,12.0
2022-10-30 06:00:00,EQ-0001,66.77,903.4,2.295,93.96,1199.7,12.0
2022-10-30 18:00:00,EQ-0001,67.12,921.2,2.253,90.49,1160.4,12.0
2022-10-31 06:00:00,EQ-0001,67.4,888.8,2.224,89.67,1134.4,12.0
2022-10-31 18:00:00,EQ-0001,65.29,894.7,,88.66,1147.1,12.0
2022-11-01 06:00:00,EQ-0001,65.0,890.6,2.156,91.23,1203.4,12.0
2022-11-01 18:00:00,EQ-0001,64.44,914.6,2.429,89.53,1197.8,12.0
2022-11-02 06:00:00,EQ-0001,65.65,900.7,2.25,89.4,1195.3,12.0
2022-11-02 18:00:00,EQ-0001,63.73,906.9,2.285,92.88,1209.1,12.0
2022-11-03 06:00:00,EQ-0001,64.07,909.0,2.24,92.33,1170.9,12.0
2022-11-03 18:00:00,EQ-0001,62.48,876.4,2.317,87.35,1200.3,12.0
2022-11-04 06:00:00,EQ-0001,64.07,912.3,2.59,87.3,1176.2,12.0
2022-11-04 18:00:00,EQ-0001,62.99,911.8,2.506,84.84,1224.8,12.0
2022-11-05 06:00:00,EQ-0001,62.21,893.5,2.537,86.21,1208.5,12.0
2022-11-05 18:00:00,EQ-0001,60.3,896.5,2.587,95.61,1274.1,12.0
2022-11-06 06:00:00,EQ-0001,64.64,886.9,2.476,89.41,1222.5,12.0
