date,field_id,cost_category,cost_amount_usd
2022-01-22,FIELD-003,Labor,9148.25
2022-01-22,FIELD-003,Maintenance,0.0
2022-01-22,FIELD-003,Other,3425.74
22-Jan-2022,FIELD-003,Production,9423.16
2022-01-22,FIELD-003,Transportation,1290.73
2022-01-22,FIELD-003,Utilities,6355.88
2022-01-22,FIELD-004,Energy,3469.56
2022-01-22,FIELD-004,Labor,12068.38
2022-01-22,FIELD-004,MAINTENANCE,0.0
22-Jan-2022,FIELD-004,Other,4093.94
2022-01-22,FIELD-004,Production,16646.22
2022-01-22,FIELD-004,Transportation,4976.77
20220122,FIELD-004,Utilities,6344.96
2022-01-23,FIELD-001,Energy,3460.21
2022-01-23,FIELD-001,Labor,20045.72
2022-01-23,FIELD-001,Maintenance,0.0
2022-01-23,FIELD-001,Other,5560.73
2022-01-23,FIELD-001,Production,35548.85
2022-01-23,FIELD-001,Transportation,11357.85
23-Jan-2022,FIELD-001,Utilities,5847.65
2022-01-23,FIELD-002,Energy,3426.61
2022/01/23,FIELD-002,Labor,13761.48
2022-01-23,FIELD-002,Maintenance,0.0
2022-01-23,FIELD-002,Other,4218.99
2022-01-23,FIELD-002,Production,18083.26
2022-01-23,FIELD-002,Transportation,4804.28
2022-01-23,FIELD-002,Utilities,6022.48
2022-01-23,FIELD-003,Energy,3428.89
2022-01-23,FIELD-003,Labor,9408.0
2022-01-23,FIELD-003,Maintenance,0.0
2022-01-23,FIELD-003,Other,3901.29
2022-01-23,FIELD-003,Production,9169.06
2022-01-23,FIELD-003,Transportation,1400.96
2022-01-23,FIELD-003,utilities ,5652.25
2022-01-23,FIELD-004,Energy,3479.54
2022-01-23,FIELD-004,Labor,11701.91
2022-01-23,FIELD-004,Maintenance,0.0
2022-01-23,FIELD-004,Other,3503.4
2022-01-23,FIELD-004,Production,16408.16
2022-01-23,FIELD-004,Transportation,4205.43
2022-01-23,FIELD-004,utilities ,5688.38
2022-01-24,FIELD-001,Energy,3479.53
2022-01-24,FIELD-001,Labor,21180.9
2022-01-24,FIELD-001,Maintenance,0.0
2022-01-24,FIELD-001,Other,4476.42
2022-01-24,FIELD-001,Production,36158.41
2022-01-24,FIELD-001,Transportation,12956.9
2022-01-24,FIELD-001,Utilities,5916.45
2022-01-24,FIELD-002,Energy,3478.51
2022-01-24,FIELD-002,Labor,13435.11
2022-01-24,FIELD-002,Maintenance,0.0
2022/01/24,FIELD-002,Other,4950.42
2022-01-24,FIELD-002,Production,18014.85
2022-01-24,FIELD-002,Transportation,5227.35
2022-01-24,FIELD-002,Utilities,5162.42
24-Jan-2022,FIELD-003,Energy,3329.85
24-Jan-2022,FIELD-003,Labor,9549.52
2022-01-24,FIELD-003,Maintenance,0.0
2022-01-24,FIELD-003,Other,4075.34
2022-01-24,FIELD-003,Production,9117.11
2022-01-24,FIELD-003,Transportation,1292.05
2022-01-24,FIELD-003,Utilities,5250.5
2022-01-24,FIELD-004,Energy,3435.79
2022-01-24,FIELD-004,Labor,13292.61
2022-01-24,FIELD-004,Maintenance,0.0
2022-01-24,FIELD-004,Other,2457.69
2022/01/24,FIELD-004,Production,16540.83
2022-01-24,FIELD-004,Transportation,4866.81
2022-01-24,FIELD-004,Utilities,6028.67
2022-01-25,FIELD-001,Energy,3501.4
2022-01-25,FIELD-001,Labor,20459.48
2022-01-25,FIELD-001,maint,0.0
2022-01-25,FIELD-001,Other,9604.76
2022-01-25,FIELD-001,Production,36278.34
2022-01-25,FIELD-001,Transportation,11778.26
2022-01-25,FIELD-001,Utilities,6028.59
2022/01/25,FIELD-002,Energy,3428.76
2022-01-25,FIELD-002,Labor,13645.36
2022-01-25,FIELD-002,Maintenance,0.0
20220125,FIELD-002,Other,4896.33
2022-01-25,FIELD-002,Production,18407.93
2022-01-25,FIELD-002,Transportation,5107.31
2022-01-25,FIELD-002,Utilities,6496.49
2022-01-25,FIELD-003,Energy,3399.25
25-Jan-2022,FIELD-003,Labor,10329.15
2022-01-25,FIELD-003,Maintenance,18650.84
2022-01-25,FIELD-003,Other,1995.29
2022-01-25,FIELD-003,Production,9388.6
2022-01-25,FIELD-003,Transportation,1319.54
2022-01-25,FIELD-003,Utilities,6115.5
2022-01-25,FIELD-004,Energy,3368.96
2022-01-25,FIELD-004,Labor,11896.86
2022-01-25,FIELD-004,Maintenance,0.0
2022-01-25,FIELD-004,Other,3916.28
2022-01-25,FIELD-004,Production,15980.87
2022-01-25,FIELD-004,Transportation,4907.0
2022-01-25,FIELD-004,Utilities,6632.52
2022-01-26,FIELD-001,Energy,3510.62
2022-01-26,FIELD-001,Labor,19727.14
2022-01-26,FIELD-001,Maintenance,0.0
2022-01-26,FIELD-001,Other,3232.91
2022-01-26,FIELD-001,Production,37432.34
2022-01-26,FIELD-001,Transportation,12426.0
2022-01-26,FIELD-001,Utilities,6042.32
2022-01-26,FIELD-002,Energy,3477.32
2022-01-26,FIELD-002,Labor,13706.92
2022-01-26,FIELD-002,Maintenance,0.0
2022-01-26,FIELD-002,Other,4536.35
2022-01-26,FIELD-002,Production,18347.41
2022-01-26,FIELD-002,Transportation,5072.25
2022-01-26,FIELD-002,Utilities,6103.6
2022-01-26,FIELD-003,Energy,3435.48
2022-01-26,FIELD-003,Labor,9072.42
2022-01-26,FIELD-003,Maintenance,0.0
2022-01-26,FIELD-003,Other,3820.76
2022-01-26,FIELD-003,Production,8993.05
2022-01-26,FIELD-003,Transportation,1321.42
2022-01-26,FIELD-003,Utilities,5778.03
2022-01-26,FIELD-004,Energy,2292.4
2022-01-26,FIELD-004,Labor,1600.0
2022-01-26,FIELD-004,Maintenance,31966.89
2022-01-26,FIELD-004,Other,5244.6
2022/01/26,FIELD-004,Production,0.0
26-Jan-2022,FIELD-004,Transportation,0.0
2022-01-26,FIELD-004,Utilities,5691.17
20220127,FIELD-001,Energy,3395.29
2022-01-27,FIELD-001,labour,21155.09
2022-01-27,FIELD-001,Maintenance,7122.83
2022-01-27,FIELD-001,Other,9578.51
2022/01/27,FIELD-001,Production,32306.26
27-Jan-2022,FIELD-001,Transportation,10161.54
2022/01/27,FIELD-001,Utilities,6252.05
2022/01/27,FIELD-002,Energy,3344.42
2022-01-27,FIELD-002,Labor,13018.5
2022-01-27,FIELD-002,Maintenance,2229.63
27-Jan-2022,FIELD-002,Other,2537.07
2022-01-27,FIELD-002,Production,17154.95
2022-01-27,FIELD-002,Transportation,4164.75
2022-01-27,FIELD-002,Utilities,6020.59
2022-01-27,FIELD-003,Energy,3360.8
2022/01/27,FIELD-003,Labor,9688.85
2022-01-27,FIELD-003,Maintenance,19642.29
2022-01-27,FIELD-003,Other,5073.38
2022-01-27,FIELD-003,Production,8924.51
2022-01-27,FIELD-003,Transportation,1254.36
2022-01-27,FIELD-003,utilities ,5988.69
27-Jan-2022,FIELD-004,Energy,3259.37
2022-01-27,FIELD-004,Labor,11838.81
2022-01-27,FIELD-004,Maintenance,0.0
2022/01/27,FIELD-004,Other,2853.68
20220127,FIELD-004,Production,15741.69
2022-01-27,FIELD-004,Transportation,3946.27
2022-01-27,FIELD-004,utilities ,6764.62
2022-01-28,FIELD-001,Energy,3443.61
2022-01-28,FIELD-001,Labor,19566.14
2022-01-28,FIELD-001,Maintenance,0.0
2022-01-28,FIELD-001,Other,6737.25
2022/01/28,FIELD-001,Production,35889.87
2022-01-28,FIELD-001,Transportation,13313.37
20220128,FIELD-001,Utilities,5578.88
2022-01-28,FIELD-002,Energy,2959.72
2022-01-28,FIELD-002,Labor,13802.62
2022-01-28,FIELD-002,Maintenance,6974.43
2022/01/28,FIELD-002,Other,3798.47
2022-01-28,FIELD-002,Production,16837.31
2022-01-28,FIELD-002,transport,3801.7
2022-01-28,FIELD-002,Utilities,5699.23
2022-01-28,FIELD-003,Energy,3431.7
2022/01/28,FIELD-003,Labor,9751.02
2022-01-28,FIELD-003,Maintenance,0.0
28-Jan-2022,FIELD-003,Other,3000.69
2022-01-28,FIELD-003,Production,8932.92
2022-01-28,FIELD-003,Transportation,1436.01
2022-01-28,FIELD-003,Utilities,6499.23
2022-01-28,FIELD-004,Energy,3430.74
2022-01-28,FIELD-004,Labor,12849.31
2022-01-28,FIELD-004,Maintenance,0.0
2022-01-28,FIELD-004,Other,5727.89
2022-01-28,FIELD-004,Production,16118.19
2022-01-28,FIELD-004,Transportation,4538.9
2022-01-28,FIELD-004,Utilities,6324.81
2022-01-29,FIELD-001,Energy,3503.59
2022-01-29,FIELD-001,Labor,21207.54
2022-01-29,FIELD-001,Maintenance,4962.23
2022/01/29,FIELD-001,Other,3968.66
2022-01-29,FIELD-001,Production,33709.15
2022-01-29,FIELD-001,Transportation,11615.95
2022-01-29,FIELD-001,Utilities,6733.46
2022-01-29,FIELD-002,Energy,3488.96
2022-01-29,FIELD-002,Labor,12782.17
2022-01-29,FIELD-002,Maintenance,0.0
2022-01-29,FIELD-002,Other,3710.7
2022-01-29,FIELD-002,Production,18239.72
2022-01-29,FIELD-002,Transportation,5032.4
2022-01-29,FIELD-002,Utilities,6141.67
2022-01-29,FIELD-003,Energy,3461.22
2022/01/29,FIELD-003,Labor,8886.32
2022-01-29,FIELD-003,Maintenance,0.0
20220129,FIELD-003,Other,4518.47
2022-01-29,FIELD-003,Production,9247.56
2022-01-29,FIELD-003,Transportation,1370.62
2022-01-29,FIELD-003,Utilities,5274.09
20220129,FIELD-004,Energy,3426.73
2022-01-29,FIELD-004,Labor,11731.86
2022-01-29,FIELD-004,Maintenance,0.0
2022-01-29,FIELD-004,Other,4588.3
2022-01-29,FIELD-004,Production,16383.14
2022-01-29,FIELD-004,Transportation,4319.2
2022-01-29,FIELD-004,Utilities,5968.27
2022-01-30,FIELD-001,Energy,3361.26
2022-01-30,FIELD-001,Labor,19328.48
2022-01-30,FIELD-001,Maintenance,2492.08
2022/01/30,FIELD-001,Other,5896.02
2022-01-30,FIELD-001,Production,31341.33
2022-01-30,FIELD-001,Transportation,10014.57
2022/01/30,FIELD-001,Utilities,5360.78
2022-01-30,FIELD-002,Energy,3466.67
2022-01-30,FIELD-002,Labor,13017.74
2022-01-30,FIELD-002,Maintenance,0.0
2022-01-30,FIELD-002,Other,5791.38
2022-01-30,FIELD-002,Production,17871.88
2022-01-30,FIELD-002,Transportation,4439.01
2022-01-30,FIELD-002,Utilities,6292.9
2022-01-30,FIELD-003,Energy,3463.48
2022-01-30,FIELD-003,Labor,9901.14
2022-01-30,FIELD-003,Maintenance,0.0
2022-01-30,FIELD-003,Other,4511.55
2022-01-30,FIELD-003,Production,8791.62
2022-01-30,FIELD-003,Transportation,1366.68
2022-01-30,FIELD-003,Utilities,5774.12
2022-01-30,FIELD-004,Energy,3400.02
2022-01-30,FIELD-004,Labor,12035.23
2022-01-30,FIELD-004,Maintenance,0.0
2022-01-30,FIELD-004,Other,1814.19
30-Jan-2022,FIELD-004,Production,15932.84
2022-01-30,FIELD-004,Transportation,4240.94
2022-01-30,FIELD-004,Utilities,5942.43
2022-01-31,FIELD-001,Energy,3482.34
2022-01-31,FIELD-001,Labor,19328.07
2022-01-31,FIELD-001,Maintenance,0.0
2022-01-31,FIELD-001,Other,5193.02
2022-01-31,FIELD-001,Production,35806.52
2022-01-31,FIELD-001,Transportation,13062.09
2022-01-31,FIELD-001,Utilities,6088.05
2022-01-31,FIELD-002,Energy,3449.72
20220131,FIELD-002,Labor,13800.28
2022-01-31,FIELD-002,Maintenance,0.0
2022-01-31,FIELD-002,Other,3682.37
2022-01-31,FIELD-002,Production,18195.53
2022-01-31,FIELD-002,Transportation,4573.44
2022-01-31,FIELD-002,Utilities,6180.78
2022-01-31,FIELD-003,Energy,3443.24
2022-01-31,FIELD-003,Labor,9316.9
2022-01-31,FIELD-003,Maintenance,0.0
2022-01-31,FIELD-003,Other,2122.16
31-Jan-2022,FIELD-003,Production,9262.37
20220131,FIELD-003,Transportation,1520.2
2022-01-31,FIELD-003,Utilities,6228.44
2022-01-31,FIELD-004,Energy,3511.69
2022-01-31,FIELD-004,Labor,11876.82
2022-01-31,FIELD-004,Maintenance,0.0
20220131,FIELD-004,Other,4978.83
2022-01-31,FIELD-004,Production,16662.37
2022-01-31,FIELD-004,Transportation,4736.17
2022-01-31,FIELD-004,Utilities,6296.86
2022-02-01,FIELD-001,Energy,3671.1
2022/02/01,FIELD-001,Labor,19878.35
2022-02-01,FIELD-001,Maintenance,0.0
01-Feb-2022,FIELD-001,Other,3653.04
2022-02-01,FIELD-001,Production,36920.4
2022-02-01,FIELD-001,Transportation,11957.77
2022-02-01,FIELD-001,Utilities,6367.17
2022-02-01,FIELD-002,Energy,3560.44
2022/02/01,FIELD-002,Labor,13852.58
2022-02-01,FIELD-002,Maintenance,0.0
2022-02-01,FIELD-002,Other,5245.44
2022-02-01,FIELD-002,Production,18872.27
2022-02-01,FIELD-002,Transportation,5085.75
2022-02-01,FIELD-002,Utilities,5826.54
2022-02-01,FIELD-003,Energy,3552.74
2022/02/01,FIELD-003,Labor,9063.36
2022-02-01,FIELD-003,Maintenance,0.0
2022-02-01,FIELD-003,Other,4193.5
2022-02-01,FIELD-003,Production,9170.79
2022-02-01,FIELD-003,Transportation,1485.69
2022-02-01,FIELD-003,Utilities,5605.79
2022-02-01,FIELD-004,Energy,3544.53
2022/02/01,FIELD-004,Labor,12495.23
2022-02-01,FIELD-004,MAINTENANCE,0.0
01-Feb-2022,FIELD-004,Other,2576.41
2022-02-01,FIELD-004,Production,15834.93
2022-02-01,FIELD-004,Transportation,4507.62
2022-02-01,FIELD-004,Utilities,5685.51
2022-02-02,FIELD-001,Energy,2384.48
2022-02-02,FIELD-001,Labor,20943.94
2022/02/02,FIELD-001,Maintenance,36592.96
2022-02-02,FIELD-001,Other,2490.65
2022-02-02,FIELD-001,Production,23363.75
2022-02-02,FIELD-001,Transportation,4904.4
2022-02-02,FIELD-001,Utilities,5913.87
20220202,FIELD-002,Energy,3606.21
2022-02-02,FIELD-002,Labor,13337.07
2022-02-02,FIELD-002,Maintenance,0.0
2022-02-02,FIELD-002,Other,3431.98
2022-02-02,FIELD-002,Production,18498.52
2022-02-02,FIELD-002,Transportation,4644.35
20220202,FIELD-002,Utilities,6342.6
2022-02-02,FIELD-003,Energy,3615.77
2022-02-02,FIELD-003,Labor,9939.6
2022/02/02,FIELD-003,Maintenance,0.0
2022-02-02,FIELD-003,Other,6440.65
02-Feb-2022,FIELD-003,Production,9757.47
2022-02-02,FIELD-003,Transportation,1379.42
2022-02-02,FIELD-003,Utilities,5244.81
2022-02-02,FIELD-004,Energy,3602.01
2022-02-02,FIELD-004,Labor,11912.23
2022/02/02,FIELD-004,Maintenance,8358.82
2022-02-02,FIELD-004,Other,8519.46
2022-02-02,FIELD-004,Production,16115.4
2022-02-02,FIELD-004,Transportation,3982.63
2022/02/02,FIELD-004,Utilities,6105.09
2022-02-03,FIELD-001,Energy,3535.96
2022-02-03,FIELD-001,Labor,20363.93
2022-02-03,FIELD-001,Maintenance,0.0
20220203,FIELD-001,Other,3971.63
2022-02-03,FIELD-001,Production,37626.9
2022-02-03,FIELD-001,Transportation,13292.02
2022-02-03,FIELD-001,Utilities,5483.85
2022-02-03,FIELD-002,Energy,3602.05
2022-02-03,FIELD-002,Labor,13076.19
2022-02-03,FIELD-002,Maintenance,0.0
2022-02-03,FIELD-002,Other,2697.58
2022-02-03,FIELD-002,Production,17713.0
2022-02-03,FIELD-002,Transportation,4856.11
2022-02-03,FIELD-002,Utilities,5540.84
2022-02-03,FIELD-003,Energy,3566.24
2022/02/03,FIELD-003,Labor,9622.98
2022/02/03,FIELD-003,Maintenance,0.0
20220203,FIELD-003,Other,6599.6
20220203,FIELD-003,Production,-9449.28
2022-02-03,FIELD-003,Transportation,1387.78
2022-02-03,FIELD-003,Utilities,4992.47
2022-02-03,FIELD-004,Energy,3584.19
2022-02-03,FIELD-004,Labor,12611.2
2022-02-03,FIELD-004,Maintenance,0.0
03-Feb-2022,FIELD-004,Other,2839.86
20220203,FIELD-004,Production,16867.54
2022-02-03,FIELD-004,Transportation,4561.29
2022/02/03,FIELD-004,Utilities,6134.6
2022-02-04,FIELD-001,Energy,3606.47
2022-02-04,FIELD-001,Labor,21494.73
2022/02/04,FIELD-001,Maintenance,0.0
2022-02-04,FIELD-001,Other,3572.54
2022-02-04,FIELD-001,Production,36196.57
2022-02-04,FIELD-001,Transportation,12408.2
2022-02-04,FIELD-001,Utilities,6073.27
2022-02-04,FIELD-002,Energy,3589.17
2022-02-04,FIELD-002,Labor,13790.89
2022-02-04,FIELD-002,Maintenance,0.0
2022-02-04,FIELD-002,Other,4149.93
2022-02-04,FIELD-002,Production,17966.82
20220204,FIELD-002,Transportation,4905.08
20220204,FIELD-002,Utilities,6179.13
2022-02-04,FIELD-003,Energy,3479.89
2022-02-04,FIELD-003,Labor,9525.47
2022-02-04,FIELD-003,Maintenance,1836.07
2022-02-04,FIELD-003,Other,2304.2
2022-02-04,FIELD-003,Production,9278.1
2022-02-04,FIELD-003,Transportation,1265.37
2022-02-04,FIELD-003,Utilities,5844.34
2022-02-04,FIELD-004,Energy,3532.59
2022-02-04,FIELD-004,Labor,11788.58
2022-02-04,FIELD-004,Maintenance,0.0
04-Feb-2022,FIELD-004,Other,6464.61
2022-02-04,FIELD-004,Production,16793.43
2022-02-04,FIELD-004,Transportation,4474.95
2022/02/04,FIELD-004,Utilities,5705.64
2022-02-05,FIELD-001,Energy,3579.3
2022-02-05,FIELD-001,Labor,20021.43
05-Feb-2022,FIELD-001,Maintenance,0.0
2022-02-05,FIELD-001,Other,4773.28
2022-02-05,FIELD-001,Production,37320.57
2022-02-05,FIELD-001,Transportation,13792.28
2022-02-05,FIELD-001,Utilities,6853.88
2022-02-05,FIELD-002,Energy,3622.55
2022-02-05,FIELD-002,Labor,13260.82
2022-02-05,FIELD-002,Maintenance,0.0
20220205,FIELD-002,Other,5083.71
2022-02-05,FIELD-002,Production,18004.75
2022-02-05,FIELD-002,Transportation,5170.42
2022-02-05,FIELD-002,Utilities,6789.11
2022-02-05,FIELD-003,Energy,3522.23
2022-02-05,FIELD-003,Labor,9247.89
2022-02-05,FIELD-003,Maintenance,0.0
05-Feb-2022,FIELD-003,Other,4300.05
2022-02-05,FIELD-003,Production,9466.0
2022/02/05,FIELD-003,Transportation,1323.08
05-Feb-2022,FIELD-003,Utilities,5928.99
2022-02-05,FIELD-004,Energy,3494.5
2022-02-05,FIELD-004,Labor,12891.56
2022-02-05,FIELD-004,Maintenance,0.0
05-Feb-2022,FIELD-004,Other,6749.59
2022-02-05,FIELD-004,Production,16888.28
2022-02-05,FIELD-004,Transportation,4394.35
2022-02-05,FIELD-004,Utilities,5960.76
2022-02-06,FIELD-001,Energy,3482.45
2022-02-06,FIELD-001,Labor,19930.03
2022-02-06,FIELD-001,Maintenance,0.0
2022-02-06,FIELD-001,Other,3898.17
2022-02-06,FIELD-001,Production,36795.83
2022-02-06,FIELD-001,Transportation,12312.38
2022-02-06,FIELD-001,Utilities,5980.42
2022-02-06,FIELD-002,Energy,3610.02
20220206,FIELD-002,Labor,13732.8
2022-02-06,FIELD-002,Maintenance,0.0
2022/02/06,FIELD-002,Other,7550.54
2022-02-06,FIELD-002,Production,18191.42
2022-02-06,FIELD-002,Transportation,5243.72
2022-02-06,FIELD-002,Utilities,6820.1
2022-02-06,FIELD-003,Energy,3550.07
2022-02-06,FIELD-003,Labor,9093.69
2022-02-06,FIELD-003,Maintenance,1185.46
2022-02-06,FIELD-003,Other,4429.57
2022-02-06,FIELD-003,Production,9478.62
2022-02-06,FIELD-003,Transportation,1367.54
2022-02-06,FIELD-003,Utilities,5940.13
2022-02-06,FIELD-004,Energy,3510.69
2022-02-06,FIELD-004,Labor,12185.83
2022-02-06,FIELD-004,Maintenance,0.0
2022-02-06,FIELD-004,Other,8132.75
2022-02-06,FIELD-004,Production,16099.24
06-Feb-2022,FIELD-004,Transportation,4591.74
2022-02-06,FIELD-004,Utilities,6495.14
2022-02-07,FIELD-001,Energy,3467.52
2022-02-07,FIELD-001,Labor,20120.54
2022-02-07,FIELD-001,Maintenance,0.0
2022-02-07,FIELD-001,Other,3804.44
2022-02-07,FIELD-001,Production,36546.08
2022-02-07,FIELD-001,Transportation,14451.34
2022-02-07,FIELD-001,Utilities,7065.17
2022-02-07,FIELD-002,Energy,2348.11
2022/02/07,FIELD-002,Labor,13931.57
2022-02-07,FIELD-002,Maintenance,36814.92
2022-02-07,FIELD-002,Other,4305.19
2022-02-07,FIELD-002,Production,13408.85
2022-02-07,FIELD-002,Transportation,2128.16
2022-02-07,FIELD-002,Utilities,6017.93
2022-02-07,FIELD-003,Energy,3580.48
2022-02-07,FIELD-003,Labor,9273.49
2022-02-07,FIELD-003,Maintenance,0.0
2022-02-07,FIELD-003,Other,7966.87
2022-02-07,FIELD-003,Production,9355.39
2022-02-07,FIELD-003,Transportation,1402.82
20220207,FIELD-003,Utilities,6209.71
2022-02-07,FIELD-004,Energy,3639.85
2022-02-07,FIELD-004,Labor,12544.7
2022-02-07,FIELD-004,Maintenance,0.0
2022-02-07,FIELD-004,Other,8505.25
2022-02-07,FIELD-004,Production,16945.38
20220207,FIELD-004,Transportation,4321.74
2022-02-07,FIELD-004,Utilities,6066.99
2022-02-08,FIELD-001,Energy,3557.03
2022-02-08,FIELD-001,Labor,21417.77
2022-02-08,FIELD-001,Maintenance,0.0
2022-02-08,FIELD-001,Other,3411.0
20220208,FIELD-001,Production,36413.11
2022-02-08,FIELD-001,Transportation,12791.43
2022-02-08,FIELD-001,Utilities,6798.75
2022-02-08,FIELD-002,Energy,2285.53
2022-02-08,FIELD-002,Labor,12737.49
08-Feb-2022,FIELD-002,Maintenance,2212.68
08-Feb-2022,FIELD-002,Other,3362.3
2022-02-08,FIELD-002,Production,12672.55
2022-02-08,FIELD-002,Transportation,1761.01
2022-02-08,FIELD-002,Utilities,6032.56
2022-02-08,FIELD-003,Energy,3548.98
08-Feb-2022,FIELD-003,Labor,9290.22
2022-02-08,FIELD-003,Maintenance,0.0
2022-02-08,FIELD-003,Other,2722.51
2022-02-08,FIELD-003,Production,9094.36
2022-02-08,FIELD-003,Transportation,1269.46
2022-02-08,FIELD-003,Utilities,5884.72
2022-02-08,FIELD-004,Energy,3367.3
2022-02-08,FIELD-004,Labor,13065.02
2022-02-08,FIELD-004,Maintenance,28765.11
2022/02/08,FIELD-004,other,3314.06
2022-02-08,FIELD-004,Production,12034.89
2022-02-08,FIELD-004,Transportation,2051.07
2022-02-08,FIELD-004,Utilities,6052.57
09-Feb-2022,FIELD-001,Energy,3522.62
2022-02-09,FIELD-001,Labor,19409.54
2022-02-09,FIELD-001,Maintenance,0.0
2022-02-09,FIELD-001,Other,7340.18
2022-02-09,FIELD-001,Production,36942.6
2022-02-09,FIELD-001,Transportation,14177.49
2022-02-09,FIELD-001,Utilities,5996.84
2022-02-09,FIELD-002,Energy,2453.96
2022-02-09,FIELD-002,Labor,10569.89
2022/02/09,FIELD-002,Maintenance,7877.75
2022-02-09,FIELD-002,Other,2587.04
2022-02-09,FIELD-002,Production,11404.02
2022-02-09,FIELD-002,Transportation,2366.95
2022-02-09,FIELD-002,Utilities,6833.97
2022-02-09,FIELD-003,Energy,3450.47
2022-02-09,FIELD-003,Labor,9637.56
2022-02-09,FIELD-003,Maintenance,2331.73
2022-02-09,FIELD-003,Other,2891.14
2022/02/09,FIELD-003,Production,9100.65
2022-02-09,FIELD-003,Transportation,1300.67
2022-02-09,FIELD-003,Utilities,5577.98
2022/02/09,FIELD-004,energy ,3487.29
2022-02-09,FIELD-004,Labor,11642.43
2022-02-09,FIELD-004,Maintenance,0.0
2022-02-09,FIELD-004,Other,5162.3
2022-02-09,FIELD-004,Production,12064.21
2022/02/09,FIELD-004,Transportation,2026.78
2022-02-09,FIELD-004,Utilities,5630.6
10-Feb-2022,FIELD-001,Energy,3599.17
20220210,FIELD-001,Labor,21295.15
2022-02-10,FIELD-001,Maintenance,0.0
2022-02-10,FIELD-001,Other,4924.41
2022-02-10,FIELD-001,Production,35377.11
2022-02-10,FIELD-001,Transportation,13387.59
2022-02-10,FIELD-001,Utilities,6082.46
2022-02-10,FIELD-002,ENERGY,3531.94
20220210,FIELD-002,Labor,13861.16
2022-02-10,FIELD-002,Maintenance,0.0
2022-02-10,FIELD-002,Other,3789.88
2022-02-10,FIELD-002,Production,18116.1
2022-02-10,FIELD-002,Transportation,4649.32
2022-02-10,FIELD-002,Utilities,5934.0
2022-02-10,FIELD-003,Energy,2785.99
2022-02-10,FIELD-003,Labor,9061.8
2022-02-10,FIELD-003,Maintenance,6598.55
2022-02-10,FIELD-003,Other,5993.17
2022-02-10,FIELD-003,Production,8329.96
2022-02-10,FIELD-003,Transportation,755.5
2022-02-10,FIELD-003,Utilities,7081.34
2022-02-10,FIELD-004,Energy,3622.25
2022-02-10,FIELD-004,Labor,12136.6
2022-02-10,FIELD-004,Maintenance,4446.21
2022-02-10,FIELD-004,Other,5175.17
2022-02-10,FIELD-004,Production,14262.68
2022/02/10,FIELD-004,Transportation,3115.5
2022-02-10,FIELD-004,Utilities,6016.08
2022-02-11,FIELD-001,ENERGY,3471.69
2022/02/11,FIELD-001,Labor,19767.37
2022-02-11,FIELD-001,Maintenance,5614.94
2022-02-11,FIELD-001,Other,2907.37
2022-02-11,FIELD-001,Production,30943.54
2022-02-11,FIELD-001,Transportation,9581.52
2022-02-11,FIELD-001,Utilities,6509.84
2022-02-11,FIELD-002,Energy,3554.43
11-Feb-2022,FIELD-002,Labor,13878.09
2022-02-11,FIELD-002,Maintenance,0.0
2022-02-11,FIELD-002,Other,4085.27
2022-02-11,FIELD-002,Production,18530.94
2022-02-11,FIELD-002,Transportation,4889.17
2022-02-11,FIELD-002,Utilities,5569.13
20220211,FIELD-003,Energy,3645.36
2022-02-11,FIELD-003,Labor,9473.77
2022-02-11,FIELD-003,Maintenance,8827.72
2022-02-11,FIELD-003,Other,4916.67
2022-02-11,FIELD-003,Production,9017.35
2022-02-11,FIELD-003,Transportation,1217.1
2022-02-11,FIELD-003,Utilities,6003.79
2022-02-11,FIELD-004,Energy,3608.83
2022-02-11,FIELD-004,Labor,12008.29
20220211,FIELD-004,Maintenance,0.0
2022-02-11,FIELD-004,Other,4915.66
2022-02-11,FIELD-004,Production,16295.49
2022-02-11,FIELD-004,Transportation,4069.74
2022-02-11,FIELD-004,Utilities,6281.47
2022-02-12,FIELD-001,Energy,3577.01
